Frequency (Hz),Magnitude (dB),Phase (°)
3957.708488,60.537847164,0.18455291619
4255.483905,60.513981674,0.14218459402
4575.663752,60.573470944,0.252830056
4919.933722,60.559543654,-0.1607710255
5290.106341,60.53892926,-0.20358537503
5688.130508,60.539694277,-0.12602215603
6116.101754,60.524482513,-0.23895800182
6576.27328,60.513645793,-0.3388188917
7071.067812,60.545145132,-0.34126707913
7603.090363,60.525238875,-0.04852556817
8175.141946,60.521512729,-0.21037873646
8790.234319,60.55014845,-0.38277636089
9451.605842,60.540538894,-0.40851027698
10162.73853,60.554027977,-0.62596963489
10927.376379,60.507066732,-0.40419223765
11749.545084,60.520788005,-0.74375122974
12633.573228,60.490050812,-0.55229808546
13584.115076,60.551381799,-0.70458086606
14606.175075,60.504376448,-0.67710888044
15705.134205,60.544948854,-0.83041251107
16886.778307,60.501573689,-0.79866099297
18157.328544,60.519911079,-0.92582792237
19523.474155,60.538210349,-0.9140532583
20992.407676,60.472552813,-0.9384585712
22571.862801,60.520389011,-0.98860110659
24270.155104,60.516349394,-1.3727036744
26096.225818,60.503744765,-1.1132994934
28059.688906,60.479812804,-1.3002477425
30170.881683,60.522035013,-1.5512187646
32440.919233,60.502070206,-1.761097564
34881.752935,60.5068463,-1.668266044
37506.233381,60.518328102,-1.674958378
40328.178031,60.561705118,-1.7266879624
43362.443964,60.512612432,-1.9130746459
46625.006097,60.492349337,-2.039894973
50133.041286,60.48050198,-2.0999122996
53905.018765,60.50948915,-2.3395261602
57960.797381,60.531523426,-2.5380960421
62321.730148,60.513073661,-3.014495703
67010.776664,60.507781091,-3.0734545274
72052.623996,60.515866142,-3.3470621389
77473.816648,60.500325097,-3.5242772726
83302.896316,60.490707647,-3.717945926
89570.552153,60.510116176,-4.2377929838
96309.782347,60.51267077,-4.4440718103
103556.06785,60.5156581,-4.453196156
111347.55916,60.504801302,-4.7636555376
119725.27722,60.511410854,-5.1141448112
128733.32936,60.511515439,-5.3331295425
138419.14148,60.482402041,-6.1161370662
148833.70782,60.526326333,-6.5668818239
160031.85937,60.511261421,-7.0844541938
172072.55258,60.536411391,-7.6660745843
185019.17972,60.497216117,-8.0283700293
198939.90269,60.508225309,-8.8245165473
213908.01181,60.589907663,-9.5011434181
230002.31175,60.513082525,-10.152440085
247307.53637,60.532686866,-10.900449753
265914.79485,60.55330161,-11.809998546
285922.05138,60.581552595,-12.933464915
307434.6409,60.542713704,-13.806073319
330565.82369,60.545277508,-14.838991283
355437.38166,60.579284981,-15.961531852
382180.2595,60.56121958,-17.464482966
410935.25411,60.544065593,-18.850785425
441853.75584,60.529648468,-20.488718224
475098.54558,60.514992468,-21.843185426
510844.65171,60.507986038,-23.462418802
549280.27165,60.567836281,-25.218057112
590607.76269,60.521801256,-27.247804968
635044.70733,60.494590049,-29.371302847
682825.05883,60.46213446,-31.792777806
734200.37296,60.460472628,-34.281448812
789441.13237,60.438674346,-36.836141271
848838.17065,60.378398133,-39.898034946
912704.20354,60.328556503,-43.103720502
981375.47527,60.279954662,-46.685651541
1055213.5289,60.217520533,-50.241994303
1134607.1098,60.163942504,-54.125165379
1219974.2121,60.083004497,-58.830091183
1311764.2798,59.920872705,-63.2038637
1410460.5726,59.737253702,-68.508090534
1516582.7104,59.580603763,-73.813916855
1630689.409,59.290917608,-79.481844372
1753381.4214,58.991362504,-85.506322328
1885304.7013,58.648339217,-92.275787458
2027153.803,58.180181738,-99.126004902
2179675.5391,57.673942058,-106.10012372
2343672.9116,57.09217007,-113.3525857
2520009.3399,56.346927627,-121.03535996
2709613.2066,55.563176368,-128.33272767
2913482.7452,54.627895076,-136.14825181
3132691.2955,53.698687361,-143.6002381
3368392.9548,52.619443815,-151.02792573
3621828.6539,51.484085067,-158.24517719
3894332.6905,50.264285304,-165.25173608
4187339.7539,49.019392581,-172.26779403
4502392.4785,47.682352801,-178.71088882
4841149.5655,46.311595712,175.02222441
5205394.5159,44.916396497,168.83185257
5597045.0199,43.497905611,163.07924924
6018163.0535,42.043216502,157.38125633
6470965.7346,40.557218333,151.83988307
6957836.9955,39.115894795,146.53306225
7481340.1339,37.655922949,141.27944058
8044231.3086,36.193658421,136.33926135
8649474.0498,34.766910087,131.28668189
9300254.862,33.274479745,126.38723043
10000000.0,31.87603242,121.50689882
5.0,47.505504962,-161.97129529
5.376197,48.976123998,-171.38220783
5.780698,50.313063414,178.81078805
6.215634,51.444625413,169.7650015
6.683295,52.469952185,160.71049485
7.186141,53.45797723,151.28620759
7.726822,54.273277865,142.75597426
8.308183,55.025560707,134.09207107
8.933285,55.68143821,125.84020354
9.60542,56.242916112,118.25165906
10.328125,56.754632054,110.71991486
11.105207,57.203014934,103.86946345
11.940755,57.584549838,97.23087658
12.83917,57.946918826,90.947258882
13.805181,58.248813121,85.377218878
14.843874,58.523043964,79.689555251
15.960717,58.756701181,74.520000021
17.161591,58.984755679,69.662142182
18.452818,59.155224857,65.042697993
19.841196,59.318485661,60.781940384
21.334035,59.47014688,56.758346466
22.939194,59.611430448,52.863158097
24.665124,59.722333741,49.509496277
26.520912,59.788151049,46.158615046
28.516328,59.903452085,42.912858106
30.661878,59.999891938,40.127133506
32.968858,60.051626421,37.468878889
35.449413,60.110737799,34.844865529
38.116604,60.15099983,32.577455958
40.984473,60.226297569,30.260902196
44.068118,60.255986385,28.073479541
47.383775,60.293664353,26.312679842
50.948899,60.329215625,24.494945895
54.782261,60.32599303,22.737143638
58.904043,60.370671527,21.198168962
63.335945,60.378753903,19.765536331
68.1013,60.399493511,18.33627078
73.225198,60.424071378,17.142419409
78.734614,60.431625091,15.92407693
84.658555,60.445569584,14.897023461
91.02821,60.466258441,13.717074523
97.877114,60.463914238,13.051446246
105.241324,60.497553223,11.967976655
113.159613,60.462663797,11.128128959
121.673669,60.473712296,10.359458165
130.828317,60.47585587,9.675051968
140.671754,60.492385928,8.8933581018
151.255806,60.50105425,8.2388328179
162.636194,60.497598881,7.7020447118
174.872836,60.516359537,7.2188455065
188.030155,60.494203528,6.6367817917
202.177421,60.506745537,6.3157941664
217.389119,60.524185762,5.8536546848
233.745336,60.548562779,5.3871397107
251.332183,60.540249427,5.1107286092
270.242253,60.521050492,4.6028950316
290.575105,60.526635674,4.3871878163
312.437787,60.522988997,4.0829534016
335.945403,60.515941893,3.6595630812
361.221717,60.543728826,3.4965532554
388.399805,60.548742738,3.0827543972
417.622754,60.549156364,3.0260204338
449.044419,60.544501407,2.692934459
482.830229,60.537199978,2.4477734853
519.158062,60.538778959,2.3181485361
558.219178,60.540388109,2.1683930499
600.219227,60.538576787,2.0521959867
645.379332,60.533618146,1.8400933527
693.937253,60.540121194,1.5527968821
746.148642,60.523715986,1.5715248577
802.288381,60.545099796,1.4753491525
862.652038,60.528789772,1.3053124574
927.557418,60.549177633,1.0070227708
997.346235,60.552398778,1.1143287274
1072.385919,60.532993426,0.90786283461
1153.071539,60.534553513,0.87549843846
1239.827893,60.538556817,0.74788312592
1333.111739,60.551788502,0.57291373391
1433.414201,60.537437324,0.52304847474
1541.263354,60.538907781,0.40889134405
1657.227009,60.539075777,0.30233496602
1781.915693,60.532220218,0.21479175123
1915.985873,60.543745807,0.14081759487
2060.143406,60.544740711,0.12190570317
2215.147258,60.538445699,0.073842070702
2381.8135,60.534848543,-0.054950949185
2561.019601,60.529376924,-0.16313935742
2753.709054,60.550422391,-0.31778238903
2960.896335,60.528570076,-0.28607332666
3183.672253,60.533698627,-0.34979636801
3423.209687,60.5764672,-0.73506777807
3680.769761,60.558408553,-0.64059176278
3957.708488,60.575662383,-0.67462797682
4255.483905,60.554267269,-0.87460971007
4575.663752,60.556683598,-0.91593911027
4919.933722,60.539669249,-1.06003787
5290.106341,60.563090682,-1.1191315806
5688.130508,60.517827227,-1.144082009
6116.101754,60.534388898,-1.5290265391
6576.27328,60.563088786,-1.4854822384
7071.067812,60.538138226,-1.4988355507
7603.090363,60.526305144,-1.688960772
8175.141946,60.534908537,-1.977893507
8790.234319,60.510904185,-1.9752088256
9451.605842,60.527245671,-2.3196642377
10162.73853,60.524937672,-2.4793400959
10927.376379,60.495482236,-2.4757682958
11749.545084,60.521350291,-2.7954415962
12633.573228,60.531782298,-3.0602091585
13584.115076,60.515414029,-3.0524743283
14606.175075,60.54822569,-3.5505786506
15705.134205,60.510584975,-3.6282420368
16886.778307,60.543813188,-4.0377100901
18157.328544,60.513000984,-4.4060782578
19523.474155,60.505422039,-4.4198588904
20992.407676,60.497309311,-4.9703182229
22571.862801,60.544009637,-5.4492869905
24270.155104,60.509477673,-5.7610737627
26096.225818,60.499474398,-5.9866834023
28059.688906,60.47397833,-6.5947746586
30170.881683,60.507067048,-6.7173668453
32440.919233,60.518384019,-7.7213887772
34881.752935,60.506679321,-8.2822474889
37506.233381,60.532995613,-8.7072775283
40328.178031,60.514851455,-9.4240530593
43362.443964,60.488911973,-9.9987277076
46625.006097,60.495269911,-10.903933444
50133.041286,60.478058846,-11.699037577
53905.018765,60.528966753,-12.538412783
57960.797381,60.500783272,-13.569700084
62321.730148,60.546881305,-14.424895059
67010.776664,60.512708907,-15.532301853
72052.623996,60.50814011,-16.75524215
77473.816648,60.492025051,-18.069660865
83302.896316,60.535822301,-19.514629386
89570.552153,60.514512739,-20.861744297
96309.782347,60.486092047,-22.492004766
103556.06785,60.50643455,-24.396681348
111347.55916,60.507493222,-25.966426953
119725.27722,60.525440905,-27.7753027
128733.32936,60.47629969,-30.172924645
138419.14148,60.519561397,-32.344773526
148833.70782,60.536545309,-34.885278525
160031.85937,60.525879444,-37.558756143
172072.55258,60.516108162,-40.510658155
185019.17972,60.570745013,-43.513149593
198939.90269,60.564482446,-46.692753655
213908.01181,60.561850254,-50.536368389
230002.31175,60.578581719,-54.246605808
247307.53637,60.561370991,-58.611531016
265914.79485,60.544617186,-63.236057344
285922.05138,60.47075129,-68.289424247
307434.6409,60.525278714,-73.409542803
330565.82369,60.507519491,-79.363191919
355437.38166,60.49707428,-85.703139075
382180.2595,60.505509452,-92.663710114
410935.25411,60.466896872,-100.12908041
441853.75584,60.396786854,-108.16082084
475098.54558,60.333236125,-117.49426401
510844.65171,60.281904545,-127.3886849
549280.27165,60.116503072,-138.6097055
590607.76269,59.956593004,-151.14058836
635044.70733,59.64735416,-164.73813229
682825.05883,59.193145098,179.84955476
734200.37296,58.457064729,163.49111534
789441.13237,57.410622795,145.97996937
848838.17065,56.075157905,127.91061997
912704.20354,54.336051048,109.88881674
981375.47527,52.313287939,92.921490146
1055213.5289,50.111303936,76.735658484
1134607.1098,47.754178267,61.301217841
1219974.2121,45.229946168,47.289638987
1311764.2798,42.609066339,33.482725376
1410460.5726,39.973761672,20.525943724
1516582.7104,37.257762735,7.8715342041
1630689.409,34.459474482,-4.4114465135
1753381.4214,31.632174171,-16.464199992
1885304.7013,28.738701503,-28.774316427
2027153.803,25.764730235,-40.209510601
2179675.5391,22.72307297,-51.996859817
2343672.9116,19.56379458,-63.655527693
2520009.3399,16.316907886,-74.556074245
2709613.2066,12.948944457,-86.068499004
2913482.7452,9.5934514125,-97.506527024
3132691.2955,6.026136609,-108.50976842
3368392.9548,2.3122320898,-117.79279761
3621828.6539,-1.2789312352,-127.5225143
3894332.6905,-5.4396754342,-138.51926046
4187339.7539,-8.8654795094,-151.3125045
4502392.4785,-12.563110108,-158.86250361
4841149.5655,-15.622168737,-172.28154252
5205394.5159,-20.857483123,169.66880415
5597045.0199,-24.756839241,132.48143164
6018163.0535,-25.967495281,153.21914897
6470965.7346,-32.726424346,-178.24191211
6957836.9955,-33.914002618,129.3673136
7481340.1339,-31.832771198,-151.46919793
8044231.3086,-35.340280245,73.618029786
8649474.0498,-32.128358091,87.376443334
9300254.862,-39.881690672,-25.944625544
10000000.0,-41.61723221,30.070946132
5.0,47.501108725,-161.9891635
5.376197,48.954204918,-171.48976862
5.780698,50.305053995,178.66567846
6.215634,51.442390219,169.58687751
6.683295,52.471671933,160.58466736
7.186141,53.448438399,151.09191027
7.726822,54.257541088,142.53719647
8.308183,55.015427715,133.87560243
8.933285,55.66764476,125.74228968
9.60542,56.228093777,118.14691876
10.328125,56.755525519,110.72180386
11.105207,57.186470234,103.82343885
11.940755,57.594557266,97.159805286
12.83917,57.93755092,90.884708048
13.805181,58.228505801,85.159531654
14.843874,58.506566561,79.645177825
15.960717,58.76090123,74.440900608
17.161591,58.961484562,69.71568718
18.452818,59.164464164,64.93494232
19.841196,59.318029746,60.68900626
21.334035,59.460657502,56.714017998
22.939194,59.597456734,52.955755613
24.665124,59.709847795,49.435834889
26.520912,59.817545925,46.103142251
28.516328,59.90287284,42.850272984
30.661878,59.972844577,40.105121236
32.968858,60.025077362,37.223799742
35.449413,60.094311071,34.774870246
38.116604,60.163139743,32.401556918
40.984473,60.20643407,30.137043658
44.068118,60.228038342,28.091104274
47.383775,60.274232211,26.109034961
50.948899,60.300180101,24.413891065
54.782261,60.332086556,22.631315851
58.904043,60.357983819,21.178144367
63.335945,60.377374745,19.712413842
68.1013,60.386374086,18.307206013
73.225198,60.407305928,16.939470009
78.734614,60.42762692,16.002453162
84.658555,60.418381805,14.657432197
91.02821,60.437672499,13.729019989
97.877114,60.446885463,12.684410976
105.241324,60.449975984,11.865783412
113.159613,60.492855718,10.95197819
121.673669,60.491172095,10.281773962
130.828317,60.478458716,9.3760345785
140.671754,60.495299401,8.9092096794
151.255806,60.483987013,8.1016352072
162.636194,60.493712302,7.552737897
174.872836,60.508341218,7.0204922229
188.030155,60.503115834,6.4454711469
202.177421,60.498864346,6.0319787296
217.389119,60.501867486,5.6633934144
233.745336,60.527528517,5.0487176971
251.332183,60.510818679,4.7701417838
270.242253,60.53664179,4.503383193
290.575105,60.515121072,4.0558769893
312.437787,60.514556462,3.7027458129
335.945403,60.53610319,3.4229195376
361.221717,60.553753996,3.0737406958
388.399805,60.498015639,2.810199112
417.622754,60.517838145,2.5986387145
449.044419,60.537143713,2.2706546378
482.830229,60.520993145,2.0784522371
519.158062,60.536039037,1.7278511052
558.219178,60.519386256,1.6205491103
600.219227,60.530876353,1.4087727769
645.379332,60.529300797,1.2534148429
693.937253,60.538852836,0.85525512435
746.148642,60.548876313,0.78977170743
802.288381,60.535806065,0.61711741408
862.652038,60.538394811,0.4256678593
927.557418,60.521101893,0.17065061723
997.346235,60.526235049,0.088122685408
1072.385919,60.531281054,-0.092862716684
1153.071539,60.537587368,-0.33101469014
1239.827893,60.520296597,-0.60172477419
1333.111739,60.551282981,-0.73946585931
1433.414201,60.528778589,-0.80671557359
1541.263354,60.541547543,-1.0882836928
1657.227009,60.544854704,-1.1706023289
1781.915693,60.530241282,-1.4803198026
1915.985873,60.524515016,-1.8173757261
2060.143406,60.540336497,-1.9247958238
2215.147258,60.546210459,-2.2376580662
2381.8135,60.535840351,-2.4265687369
2561.019601,60.533916474,-2.5725959103
2753.709054,60.526849145,-2.9421640567
2960.896335,60.524560651,-3.1887748602
3183.672253,60.555813995,-3.7075850048
3423.209687,60.489847869,-3.5302354095
3680.769761,60.530250644,-4.3655349439
3957.708488,60.548934344,-4.4683483342
4255.483905,60.535791588,-4.7609380794
4575.663752,60.55662172,-5.2744790251
4919.933722,60.524010935,-5.6966888441
5290.106341,60.541827569,-6.2023518203
5688.130508,60.55872077,-6.764433207
6116.101754,60.513513759,-7.3260550917
6576.27328,60.49683134,-7.7203377705
7071.067812,60.561717213,-8.5727626821
7603.090363,60.528383654,-9.1746770789
8175.141946,60.488036755,-9.9874103487
8790.234319,60.503605956,-10.639022705
9451.605842,60.502073687,-11.109725032
10162.73853,60.530160038,-11.917819894
10927.376379,60.486703426,-13.07163194
11749.545084,60.521915369,-14.172987273
12633.573228,60.50729447,-15.261262199
13584.115076,60.489775149,-16.383072588
14606.175075,60.490973972,-17.527773714
15705.134205,60.514082177,-18.933933492
16886.778307,60.459438403,-20.19661004
18157.328544,60.456544779,-21.807344062
19523.474155,60.481769945,-23.457965658
20992.407676,60.440221337,-25.129911092
22571.862801,60.416620194,-27.280124939
24270.155104,60.450537456,-29.297867219
26096.225818,60.443686961,-31.371940081
28059.688906,60.429821117,-33.719040616
30170.881683,60.429464214,-36.440920012
32440.919233,60.447560356,-39.153425091
34881.752935,60.440843201,-42.374141875
37506.233381,60.374018594,-45.404891253
40328.178031,60.324961768,-49.142250098
43362.443964,60.373021919,-53.042045879
46625.006097,60.343003278,-57.333226773
50133.041286,60.258131343,-62.000241013
53905.018765,60.239815242,-66.782850525
57960.797381,60.176940363,-72.607753548
62321.730148,60.041224224,-78.406242969
67010.776664,59.971267206,-85.691464817
72052.623996,59.78286712,-92.864606552
77473.816648,59.527894357,-101.06276919
83302.896316,59.165128829,-110.40198992
89570.552153,58.701114852,-120.04598604
96309.782347,57.967677758,-130.49488051
103556.06785,57.142501338,-141.01867276
111347.55916,56.040396391,-151.37957461
119725.27722,54.801491255,-162.00522994
128733.32936,53.37917997,-171.68346544
138419.14148,51.812101901,179.29543105
148833.70782,50.150958665,170.86667093
160031.85937,48.412504844,163.31016209
172072.55258,46.626452718,156.27792752
185019.17972,44.788145324,149.9587153
198939.90269,42.949475774,144.01202926
213908.01181,41.079985758,138.74407612
230002.31175,39.221502066,133.37338954
247307.53637,37.37035676,128.55566036
265914.79485,35.475052432,124.38786087
285922.05138,33.577999775,120.02663936
307434.6409,31.723029106,116.16089282
330565.82369,29.878754152,112.22938862
355437.38166,27.951818453,108.3872171
382180.2595,26.08397599,104.67459026
410935.25411,24.144514322,101.28168089
441853.75584,22.328721542,97.923572693
475098.54558,20.463492955,94.351947946
510844.65171,18.549584556,90.93242442
549280.27165,16.651132933,88.091935873
590607.76269,14.75778755,84.131031224
635044.70733,12.855281577,80.695295172
682825.05883,10.946011249,76.886996177
734200.37296,9.0871642164,73.240533844
789441.13237,7.1888381267,69.385182924
848838.17065,5.492296284,64.814179203
912704.20354,3.3769758902,61.613905117
981375.47527,1.4492229726,56.727356412
1055213.5289,-0.56448567076,51.028579121
1134607.1098,-2.6260889957,48.2365488
1219974.2121,-4.04419998,39.732168582
1311764.2798,-6.4546009912,37.039439784
1410460.5726,-7.6753144522,23.371119741
1516582.7104,-9.9432399823,22.322206687
1630689.409,-12.48347275,19.223861163
1753381.4214,-14.634957966,15.175301564
1885304.7013,-15.61005661,8.3645817017
2027153.803,-17.521874631,-13.714524105
2179675.5391,-16.584240327,3.0427709689
2343672.9116,-20.207086453,-25.11633732
2520009.3399,-26.34266945,-19.421509779
2709613.2066,-21.66464327,-29.716043287
2913482.7452,-29.246262033,-7.9285706624
3132691.2955,-23.718291776,-44.743237567
3368392.9548,-28.245635119,-90.63432181
3621828.6539,-23.305886733,-86.101767769
3894332.6905,-31.899328002,-18.894495131
4187339.7539,-25.51370384,-20.93108864
4502392.4785,-29.752445762,-56.739613125
4841149.5655,-24.91393336,-93.16909142
5205394.5159,-24.800885718,-119.04975126
5597045.0199,-30.344772923,-50.136445369
6018163.0535,-33.336593289,-159.46812182
6470965.7346,-30.686948604,-83.217810659
6957836.9955,-31.267510489,-138.21364446
7481340.1339,-31.143684319,-123.12236521
8044231.3086,-29.208731777,-117.8914263
8649474.0498,-28.164382884,-145.52015259
9300254.862,-35.582101031,145.48483034
10000000.0,-29.611628852,-49.004172832
5.0,47.423091118,-161.1377605
5.376197,48.908260301,-170.79699794
5.780698,50.280818502,179.28594004
6.215634,51.430924203,170.08878574
6.683295,52.460064324,161.0192512
7.186141,53.463928532,151.51995265
7.726822,54.253620851,142.83932588
8.308183,55.020811661,134.09228671
8.933285,55.67921752,125.91873071
9.60542,56.237891339,118.36115917
10.328125,56.754933873,110.88938299
11.105207,57.211859619,103.89607626
11.940755,57.589602941,97.206830797
12.83917,57.935957083,91.000085051
13.805181,58.238831033,85.268429008
14.843874,58.523810717,79.713561841
15.960717,58.771739144,74.546294808
17.161591,58.978783747,69.716834433
18.452818,59.167308635,65.040940177
19.841196,59.29673129,60.70822922
21.334035,59.476233291,56.584150882
22.939194,59.592543745,52.805022529
24.665124,59.716045054,49.369947086
26.520912,59.808711392,46.080236857
28.516328,59.897297151,42.858046488
30.661878,59.977498799,39.941444707
32.968858,60.043282941,37.252945342
35.449413,60.107830053,34.770252103
38.116604,60.148605729,32.285373427
40.984473,60.191321297,30.074247355
44.068118,60.263915843,28.003539025
47.383775,60.250635577,26.167742954
50.948899,60.313584599,24.33600777
54.782261,60.339274079,22.510355538
58.904043,60.360107978,21.038851802
63.335945,60.39014689,19.468792064
68.1013,60.380688733,18.123410737
73.225198,60.405531848,16.823671578
78.734614,60.435386335,15.595825658
84.658555,60.442594489,14.555869447
91.02821,60.463140406,13.352758266
97.877114,60.463551844,12.59366387
105.241324,60.493906685,11.601729951
113.159613,60.47634611,10.758860213
121.673669,60.48335747,9.8881420258
130.828317,60.493444922,9.3032993785
140.671754,60.510196348,8.3852433483
151.255806,60.499671405,7.8125905205
162.636194,60.506955213,7.1994806808
174.872836,60.528985062,6.7405305174
188.030155,60.525923904,6.0302650677
202.177421,60.52779975,5.6252291297
217.389119,60.512594051,5.004881523
233.745336,60.520067401,4.474575743
251.332183,60.506371201,4.1461654348
270.242253,60.522253046,3.7151728381
290.575105,60.531321519,3.4095085607
312.437787,60.534821408,2.785709829
335.945403,60.547522534,2.4714926298
361.221717,60.531637089,2.1638248635
388.399805,60.552751668,1.8271347133
417.622754,60.531801316,1.562569889
449.044419,60.55389727,1.1339135389
482.830229,60.539586959,0.88205168061
519.158062,60.536101807,0.51384421177
558.219178,60.538635065,0.22317738452
600.219227,60.522242902,-0.089331434355
645.379332,60.533892747,-0.40187108934
693.937253,60.540568248,-0.69236414528
746.148642,60.545850196,-1.040357223
802.288381,60.540046926,-1.4391416164
862.652038,60.544438758,-1.7821273903
927.557418,60.552016348,-2.0245831948
997.346235,60.539281731,-2.4629826234
1072.385919,60.535734897,-2.7495148257
1153.071539,60.544237916,-3.1981337832
1239.827893,60.53875988,-3.6744485843
1333.111739,60.52886374,-3.9565866469
1433.414201,60.528453181,-4.3689359643
1541.263354,60.541411119,-4.9617834825
1657.227009,60.530164677,-5.4473129637
1781.915693,60.554619009,-5.9048632401
1915.985873,60.522645419,-6.4314740472
2060.143406,60.526219249,-7.0398232148
2215.147258,60.531520827,-7.6295913226
2381.8135,60.532923859,-8.3249046692
2561.019601,60.525573804,-9.0637722747
2753.709054,60.532861768,-9.827748035
2960.896335,60.522362436,-10.64544092
3183.672253,60.501875998,-11.348454365
3423.209687,60.528290211,-12.26946564
3680.769761,60.51713831,-13.305476456
3957.708488,60.568746336,-14.357504059
4255.483905,60.532357062,-15.653634517
4575.663752,60.554929494,-16.860691861
4919.933722,60.506940082,-17.8370476
5290.106341,60.536152673,-19.608363611
5688.130508,60.491924062,-20.931429572
6116.101754,60.497413943,-22.511459702
6576.27328,60.507739459,-24.290288107
7071.067812,60.47709656,-25.884861697
7603.090363,60.479317881,-28.174826033
8175.141946,60.456502839,-30.588527567
8790.234319,60.477123595,-32.588818924
9451.605842,60.492648509,-35.406204037
10162.73853,60.452393772,-37.753575477
10927.376379,60.43591184,-40.803859238
11749.545084,60.456128312,-44.164621634
12633.573228,60.453001496,-47.384410845
13584.115076,60.415597026,-51.415746911
14606.175075,60.399926324,-55.363645434
15705.134205,60.355428693,-60.068696309
16886.778307,60.332918896,-65.195867273
18157.328544,60.263178671,-70.692916918
19523.474155,60.161383465,-76.759895233
20992.407676,60.04435097,-83.328725584
22571.862801,59.894892835,-90.888742795
24270.155104,59.563368384,-98.898393946
26096.225818,59.193120161,-107.9054643
28059.688906,58.715197536,-117.31816362
30170.881683,58.031407351,-127.43223812
32440.919233,57.167045884,-137.6129791
34881.752935,56.064479206,-147.9348169
37506.233381,54.783954304,-157.79571634
40328.178031,53.400036492,-167.27068622
43362.443964,51.838572851,-175.73512714
46625.006097,50.193022734,176.32779122
50133.041286,48.450289929,169.07987427
53905.018765,46.690477733,162.09327855
57960.797381,44.885277085,156.46614406
62321.730148,43.038145416,150.96993229
67010.776664,41.228208174,145.7387576
72052.623996,39.310432517,141.19963688
77473.816648,37.506710315,136.99442991
83302.896316,35.629558503,132.86485981
89570.552153,33.765075128,129.51083861
96309.782347,31.885995408,126.15311426
103556.06785,30.028714464,122.84793582
111347.55916,28.11985879,120.11039811
119725.27722,26.273962885,117.03441639
128733.32936,24.363889439,114.76883024
138419.14148,22.485010842,111.94733762
148833.70782,20.580741621,109.83450077
160031.85937,18.777509869,107.8643213
172072.55258,16.905951217,105.11189835
185019.17972,15.011266615,103.00968483
