Frequency (Hz),Magnitude (dB),Phase (°)
64565.422903,60.606899556,-17.049750194
69183.097092,60.598063642,-18.261790275
74131.02413,60.59577345,-19.583551218
79432.823472,60.593389524,-20.956240974
85113.80382,60.592549646,-22.457122264
91201.083936,60.588895479,-24.043010697
97723.722096,60.582021301,-25.73588085
104712.85481,60.583100918,-27.575071421
112201.84543,60.584183009,-29.544469983
120226.44346,60.582373468,-31.678200412
128824.95517,60.580074422,-33.935861752
138038.42646,60.583706788,-36.378003591
147910.83882,60.585025814,-39.027605182
158489.31925,60.585812285,-41.914030186
169824.36525,60.581360895,-45.005759061
181970.08586,60.581513199,-48.323044317
194984.45998,60.579754602,-51.898864144
208929.61309,60.589335037,-55.744353368
223872.11386,60.595438628,-59.889440982
239883.2919,60.578669466,-64.301209189
257039.57828,60.560876137,-69.032243659
275422.87033,60.530598759,-74.113310566
295120.92267,60.496532104,-79.561956195
316227.76602,60.466434925,-85.481561861
338844.15614,60.418504691,-91.863280721
363078.05477,60.373892832,-98.749261165
389045.14499,60.312113059,-106.20353136
416869.38347,60.241581811,-114.35271141
446683.59215,60.153599762,-123.1803532
478630.09232,60.047826478,-132.84323235
512861.38399,59.895255656,-143.47056913
549540.87386,59.702198375,-155.25460013
588843.65536,59.422416146,-168.23515463
630957.34448,59.020419804,177.40199166
676082.97539,58.437449175,161.62669649
724435.96008,57.604141979,144.53201602
776247.11663,56.446502163,126.48297183
831763.7711,54.9334344,108.06158244
891250.93813,52.972260513,89.762672867
954992.58602,50.828019566,72.379736369
1023292.9923,48.55160793,57.547450855
1096478.1961,46.017281686,42.338265511
1174897.5549,43.381291225,28.01839728
1258925.4118,40.651202424,14.666799279
1348962.8826,37.842182006,2.0076602619
1445439.7707,34.962731611,-10.043036665
1548816.6189,32.026426628,-21.577842947
1659586.9074,29.028696026,-32.661054333
1778279.41,25.988488758,-43.322729391
1905460.718,22.886706469,-53.636038887
2041737.9447,19.727209905,-63.565237862
2187761.624,16.522446506,-73.411633489
2344228.8153,13.271760011,-82.754366277
2511886.4315,9.9537490954,-91.942039798
2691534.8039,6.576066378,-100.77939699
2884031.5031,3.1748702235,-109.15382076
3090295.4325,-0.1713929713,-117.51400066
3311311.2148,-3.8270044572,-126.39307177
3548133.8923,-7.1476759412,-133.4336516
3801893.9632,-10.624414757,-141.42694712
4073802.778,-13.986178121,-149.67036202
4365158.3224,-18.013473606,-158.06793001
4677351.4129,-21.766020021,-175.1785368
5011872.3363,-25.075112326,-139.93236201
5370317.9637,-28.328066223,-164.53962041
5754399.3734,-32.503892616,-177.9989438
6165950.0186,-35.002154283,162.53365523
6606934.4801,-35.491724712,-164.93781404
7079457.8438,-36.542178929,171.35689518
7585775.7503,-40.473124382,162.2925057
8128305.1616,-51.281140789,115.31728037
8709635.8996,-43.70224887,8.3944735619
9332543.008,-54.48393774,87.202800318
10000000.0,-39.085232009,126.71080866
10.0,56.907701194,104.92900768
10.715193,57.31924867,98.612813267
11.481536,57.67884754,92.778769976
12.302688,57.993100222,87.379861437
13.182567,58.27988682,82.182207472
14.125375,58.536609428,77.225009401
15.135612,58.765316022,72.52705576
16.218101,58.973792229,68.095073363
17.378008,59.158971389,63.817520612
18.620871,59.318559725,59.959587876
19.952623,59.463314744,56.25099584
21.379621,59.592860375,52.732034346
22.908677,59.70686749,49.401185564
24.547089,59.810042084,46.298831368
26.30268,59.900957194,43.391890383
28.183829,59.983164477,40.638366249
30.199517,60.052617635,38.058235714
32.359366,60.118623966,35.604217335
34.673685,60.173148056,33.352203773
37.153523,60.224077242,31.204381241
39.810717,60.267566258,29.210787964
42.657952,60.306760891,27.337497339
45.708819,60.343370188,25.561667913
48.977882,60.375268534,23.917147233
52.480746,60.402562345,22.35931684
56.234133,60.426724487,20.890414029
60.255959,60.447693924,19.543523692
64.565423,60.465665888,18.24811107
69.183097,60.48387903,17.058749628
74.131024,60.499679365,15.927595624
79.432823,60.511264712,14.887177548
85.113804,60.524707577,13.892024369
91.201084,60.534234717,12.985096101
97.723722,60.543657354,12.123610398
104.712855,60.552322557,11.308164596
112.201845,60.557792151,10.556374584
120.226443,60.565064229,9.8456389139
128.824955,60.570760725,9.1861498589
138.038426,60.576852747,8.554433301
147.910839,60.580628845,7.9783525681
158.489319,60.587700279,7.4059046239
169.824365,60.588974042,6.9132525987
181.970086,60.592811562,6.4329676776
194.98446,60.59530405,5.9855139682
208.929613,60.598830058,5.5570616081
223.872114,60.601827173,5.1631296048
239.883292,60.603671314,4.7889276806
257.039578,60.605324267,4.4123823194
275.42287,60.606791775,4.0771262213
295.120923,60.610339443,3.7833708008
316.227766,60.609745044,3.4627930657
338.844156,60.61009314,3.186524464
363.078055,60.613017613,2.9117389918
389.045145,60.611603139,2.6784612813
416.869383,60.6135026,2.4322300855
446.683592,60.614136704,2.1914796083
478.630092,60.616569223,1.9867955935
512.861384,60.617905513,1.746812348
549.540874,60.616014444,1.5661483914
588.843655,60.619043932,1.3690115275
630.957344,60.618067911,1.1731469983
676.082975,60.618299237,0.98932590873
724.43596,60.619230312,0.8110917843
776.247117,60.619869376,0.63707914818
831.763771,60.619889166,0.46275952171
891.250938,60.618556238,0.28613742128
954.992586,60.620448696,0.12265495435
1023.292992,60.619983018,-0.046213047179
1096.478196,60.619660081,-0.22802852041
1174.897555,60.619741272,-0.40355741191
1258.925412,60.622647647,-0.58009735448
1348.962883,60.619865779,-0.76966350489
1445.439771,60.62164293,-0.93615152744
1548.816619,60.620083701,-1.1291678432
1659.586907,60.621939478,-1.3187849595
1778.27941,60.621722287,-1.5309477532
1905.460718,60.62028501,-1.731810544
2041.737945,60.620675409,-1.9407279173
2187.761624,60.619741099,-2.1714154548
2344.228815,60.619531786,-2.4098397996
2511.886432,60.616561217,-2.6666390805
2691.534804,60.616633596,-2.9138940708
2884.031503,60.615916452,-3.1797584625
3090.295433,60.622424069,-3.4673533954
3311.311215,60.620689401,-3.7754751581
3548.133892,60.617859383,-4.1005205144
3801.893963,60.617587212,-4.4088585723
4073.802778,60.611716263,-4.7951405207
4365.158322,60.610435856,-5.1580619285
4677.351413,60.608014576,-5.570374386
5011.872336,60.605637746,-6.0136017419
5370.317964,60.605487828,-6.4671441615
5754.399373,60.601070109,-6.9031766226
6165.950019,60.59991512,-7.3998032639
6606.93448,60.597064259,-7.949136244
7079.457844,60.594900635,-8.5442690758
7585.77575,60.591280878,-9.152401477
8128.305162,60.586960136,-9.8060260546
8709.6359,60.586881499,-10.492859623
9332.543008,60.582792383,-11.284303359
10000.0,60.58071511,-12.105579376
10715.193052,60.58069262,-12.90352928
11481.536215,60.576258715,-13.828805412
12302.687708,60.578176881,-14.795456474
13182.567386,60.573165417,-15.85980581
14125.375446,60.570041635,-17.003598875
15135.612484,60.566642428,-18.246949579
16218.100974,60.571415001,-19.560762152
17378.008287,60.563561586,-20.942954204
18620.871367,60.562211606,-22.439611347
19952.62315,60.557855952,-24.094421889
21379.620895,60.563144787,-25.80836262
22908.676528,60.561481102,-27.656325144
24547.089157,60.56238299,-29.668683328
26302.679919,60.560739326,-31.838581791
28183.829313,60.552985062,-34.172556784
30199.517204,60.544222818,-36.657304348
32359.365693,60.544745682,-39.411204025
34673.685045,60.548547653,-42.295702404
37153.52291,60.542928542,-45.472950525
39810.717055,60.529470035,-48.885447071
42657.95188,60.515964247,-52.602004505
45708.818961,60.499110213,-56.638172807
48977.881937,60.471659979,-61.018023957
52480.746025,60.441652006,-65.821030172
56234.132519,60.395584169,-71.115304834
60255.958607,60.330357625,-76.903231557
64565.422903,60.238425507,-83.267537551
69183.097092,60.10023981,-90.247387855
74131.02413,59.901131295,-97.912304697
79432.823472,59.630534867,-106.30361128
85113.80382,59.235434454,-115.38878683
91201.083936,58.718989877,-125.03853979
97723.722096,58.029125611,-135.10245313
104712.85481,57.163074261,-145.47791643
112201.84543,56.123638515,-155.73885719
120226.44346,54.878352858,-165.66292855
128824.95517,53.470585266,-175.09833413
138038.42646,51.957440785,176.06882713
147910.83882,50.358176653,167.85530444
158489.31925,48.699927931,160.26826526
169824.36525,47.001533355,153.20591
181970.08586,45.270298655,146.70178782
194984.45998,43.515830553,140.59705179
208929.61309,41.751248323,134.89502719
223872.11386,39.978164503,129.46978725
239883.2919,38.181416218,124.3853568
257039.57828,36.381797371,119.52178456
275422.87033,34.571302338,114.87701705
295120.92267,32.75468867,110.39845791
316227.76602,30.937314674,105.98876156
338844.15614,29.12419085,101.64754794
363078.05477,27.277595674,97.536150674
389045.14499,25.434152722,93.324273651
416869.38347,23.580058096,89.256978634
446683.59215,21.727671374,85.179789981
478630.09232,19.857821047,81.10907959
512861.38399,17.96851287,76.984476013
549540.87386,16.074689167,72.845591833
588843.65536,14.169074001,68.673770216
630957.34448,12.243909993,64.25283654
676082.97539,10.275561294,60.130683321
724435.96008,8.2969824058,55.227571362
776247.11663,6.3827865444,50.736201921
831763.7711,4.4030418163,45.955715448
891250.93813,2.3480241203,40.979622413
954992.58602,0.25548762462,35.553780053
1023292.9923,-1.7920985384,30.882818039
1096478.1961,-4.0036743709,24.674670543
1174897.5549,-6.2882794916,20.056575719
1258925.4118,-8.5094127358,15.323960654
1348962.8826,-10.434146812,8.3212987815
1445439.7707,-12.400226721,0.72605067074
1548816.6189,-14.779369193,-2.0343913571
1659586.9074,-17.657497694,-11.910449879
1778279.41,-18.607840862,-19.376370114
1905460.718,-21.037457467,-22.339772453
2041737.9447,-24.172241837,-25.338750986
2187761.624,-26.368033125,-35.360045624
2344228.8153,-26.725424739,-37.467516103
2511886.4315,-27.52685738,-50.036362832
2691534.8039,-29.775292063,-44.003773312
2884031.5031,-29.536389384,-46.163382767
3090295.4325,-35.556669914,-59.122436895
3311311.2148,-34.274468767,-65.288026291
3548133.8923,-38.44990552,-60.925849358
3801893.9632,-39.238166619,-120.3931153
4073802.778,-35.023289056,-52.620606074
4365158.3224,-44.226131621,-45.317312952
4677351.4129,-33.886329609,-94.941108781
5011872.3363,-39.730246611,-48.704066342
5370317.9637,-38.45590147,-20.264920299
5754399.3734,-42.8004461,-63.354451612
6165950.0186,-38.380069823,-108.56469227
6606934.4801,-40.732607881,-76.954718364
7079457.8438,-42.923745615,-2.4710322394
7585775.7503,-38.010049806,-80.669148478
8128305.1616,-52.878508754,-35.739221713
8709635.8996,-43.894990904,-69.934806474
9332543.008,-45.383560274,-97.024317276
10000000.0,-33.029750718,-110.97208723
10.0,56.87950304,104.82490339
10.715193,57.295493815,98.513714092
11.481536,57.657792658,92.657338501
12.302688,57.975756903,87.248914613
13.182567,58.263876658,82.042162153
14.125375,58.525302281,77.090642812
15.135612,58.760865324,72.375381086
16.218101,58.968785792,67.947223548
17.378008,59.159225769,63.680208135
18.620871,59.336493353,59.759426844
19.952623,59.486826051,56.056178031
21.379621,59.620189574,52.531000982
22.908677,59.737878334,49.214684997
24.547089,59.84254114,46.098012313
26.30268,59.933095639,43.191138359
28.183829,60.016964039,40.430347269
30.199517,60.089660594,37.849613107
32.359366,60.152409693,35.407197067
34.673685,60.209570316,33.121613216
37.153523,60.261565194,30.995494317
39.810717,60.305645061,28.992154876
42.657952,60.34510667,27.11047363
45.708819,60.381456966,25.328712819
48.977882,60.412021753,23.679107071
52.480746,60.439844269,22.097271876
56.234133,60.464610542,20.65113182
60.255959,60.489037014,19.288742022
64.565423,60.505690494,17.994987961
69.183097,60.522002149,16.79182428
74.131024,60.539031272,15.650764578
79.432823,60.553250664,14.591985212
85.113804,60.564533837,13.593261491
91.201084,60.574818278,12.673270419
97.723722,60.586552818,11.779241519
104.712855,60.593342859,10.97158442
112.201845,60.598670406,10.20041792
120.226443,60.604757011,9.4591525073
128.824955,60.613875531,8.7825206071
138.038426,60.618821361,8.1271504124
147.910839,60.622059612,7.526059075
158.489319,60.627801863,6.9389989872
169.824365,60.632739992,6.4123838763
181.970086,60.634338933,5.8930053509
194.98446,60.636089271,5.4097567967
208.929613,60.639972317,4.9522069657
223.872114,60.642630845,4.509102104
239.883292,60.645142971,4.0846890269
257.039578,60.647548699,3.6794600749
275.42287,60.649348252,3.3187605801
295.120923,60.649943911,2.9415942363
316.227766,60.651769417,2.5926938666
338.844156,60.655163001,2.2656818856
363.078055,60.655719678,1.9281297998
389.045145,60.655288169,1.6062109277
416.869383,60.655668849,1.2967365421
446.683592,60.656722661,0.98692338385
478.630092,60.658059463,0.67945984966
512.861384,60.65979215,0.38243349131
549.540874,60.660453759,0.082123108091
588.843655,60.661130625,-0.20758235773
630.957344,60.660877195,-0.50617077044
676.082975,60.661528665,-0.82035386063
724.43596,60.660674095,-1.1188445798
776.247117,60.662825704,-1.4321815851
831.763771,60.663566138,-1.7457627569
891.250938,60.663588853,-2.0841225304
954.992586,60.664335791,-2.4175923252
1023.292992,60.663303928,-2.7686835135
1096.478196,60.665131117,-3.136040442
1174.897555,60.664452847,-3.5064707121
1258.925412,60.664328544,-3.8999625836
1348.962883,60.664360284,-4.3038383544
1445.439771,60.665202198,-4.74414193
1548.816619,60.664966484,-5.2193205646
1659.586907,60.664284254,-5.6932931333
1778.27941,60.664037627,-6.2049169666
1905.460718,60.664389955,-6.7518088415
2041.737945,60.664111723,-7.3151684013
2187.761624,60.664196081,-7.9342601816
2344.228815,60.660016135,-8.5732678036
2511.886432,60.659759171,-9.2633313458
2691.534804,60.659325839,-9.9823576105
2884.031503,60.655667064,-10.763333732
3090.295433,60.661914291,-11.572545378
3311.311215,60.664028493,-12.448761287
3548.133892,60.658472201,-13.390490308
3801.893963,60.655082061,-14.429161429
4073.802778,60.654648401,-15.490786183
4365.158322,60.651471443,-16.621730011
4677.351413,60.64806501,-17.846897743
5011.872336,60.646033337,-19.152680803
5370.317964,60.637671236,-20.559355623
5754.399373,60.635395684,-22.036797529
6165.950019,60.630217648,-23.667055702
6606.93448,60.627946399,-25.3388522
7079.457844,60.619720412,-27.235469304
7585.77575,60.618304748,-29.209708567
8128.305162,60.614730351,-31.328989188
8709.6359,60.60366948,-33.631198031
9332.543008,60.605273756,-36.096254703
10000.0,60.597469065,-38.808504379
10715.193052,60.592502496,-41.647735011
11481.536215,60.580257729,-44.773923155
12302.687708,60.57255528,-48.137836049
13182.567386,60.55738288,-51.82086107
14125.375446,60.53315767,-55.841277479
15135.612484,60.503504443,-60.234820427
16218.100974,60.464945954,-65.018566649
17378.008287,60.409375806,-70.243255418
18620.871367,60.331130406,-76.003218904
19952.62315,60.208901623,-82.334009669
21379.620895,60.04945212,-89.261602918
22908.676528,59.821283618,-96.890048394
24547.089157,59.491869818,-105.1468081
26302.679919,59.032635664,-113.96640563
28183.829313,58.438363452,-123.36865589
30199.517204,57.681795912,-133.07487981
32359.365693,56.751959006,-142.8945516
34673.685045,55.652574704,-152.56266422
37153.52291,54.37976994,-161.89807098
39810.717055,52.95218561,-170.68394362
42657.95188,51.436768462,-178.86346217
45708.818961,49.837160421,173.57721902
48977.881937,48.181312453,166.63379866
52480.746025,46.495490191,160.26259616
56234.132519,44.782389117,154.39990574
60255.958607,43.03909892,149.02815811
64565.422903,41.270338638,144.0830356
69183.097092,39.474862697,139.47241774
74131.02413,37.683030769,135.21165041
79432.823472,35.881359347,131.31130918
85113.80382,34.074984335,127.61117157
91201.083936,32.250475884,124.1326952
97723.722096,30.454481395,120.78955776
104712.85481,28.653711555,117.71208146
112201.84543,26.857347309,114.77497516
120226.44346,25.04507496,112.03322823
128824.95517,23.233069054,109.44524447
138038.42646,21.423966709,106.90417014
147910.83882,19.599207091,104.55671712
158489.31925,17.794529305,102.16183526
169824.36525,15.983595165,99.895887074
181970.08586,14.160371839,97.673452636
194984.45998,12.331989676,95.461635496
208929.61309,10.51103844,93.451218889
223872.11386,8.7008908744,91.339638155
239883.2919,6.8628469973,88.91740868
257039.57828,5.0305122529,86.872297346
275422.87033,3.1526259276,84.877617945
295120.92267,1.3801254527,82.333110267
316227.76602,-0.44069736838,80.582576456
338844.15614,-2.4744719428,79.17177068
363078.05477,-4.276757284,74.777177664
389045.14499,-6.0462782964,72.94700747
416869.38347,-8.0576047534,69.889820496
446683.59215,-9.7113601981,67.563714059
478630.09232,-11.549495794,65.670767262
512861.38399,-13.459788403,61.591671598
549540.87386,-15.622896859,59.284607531
588843.65536,-16.754230937,56.076304397
630957.34448,-18.227256327,56.631887589
676082.97539,-21.190655489,48.877964734
724435.96008,-21.982890926,47.75311654
776247.11663,-21.757824504,41.917998901
831763.7711,-22.221003965,50.304715115
891250.93813,-25.618042444,-13.391940483
954992.58602,-26.491571612,12.876928006
1023292.9923,-29.127530515,3.6340784476
1096478.1961,-32.223117234,24.934971746
1174897.5549,-29.639626678,-27.114460808
1258925.4118,-33.901912166,-3.0279752132
1348962.8826,-35.480671754,-9.5306933341
1445439.7707,-32.705649859,12.02354952
1548816.6189,-33.571281617,2.9267832889
1659586.9074,-33.166127774,-1.9213422536
1778279.41,-32.274608617,8.1447056665
1905460.718,-33.305445773,-30.006584571
2041737.9447,-30.555091414,-30.261667701
2187761.624,-34.434760468,-22.317880854
2344228.8153,-34.597812915,-51.504017604
2511886.4315,-34.401511559,-44.53510459
2691534.8039,-31.975649222,-47.290489625
2884031.5031,-39.978196162,-41.420398439
3090295.4325,-35.421540356,-43.608041796
3311311.2148,-33.406613932,-56.581946405
3548133.8923,-34.792068094,-61.71008579
3801893.9632,-33.692627309,-71.072639181
4073802.778,-34.742688564,-68.108307438
4365158.3224,-40.424602078,-13.114271814
4677351.4129,-37.032126626,-57.343488455
5011872.3363,-34.958803902,-64.556460211
5370317.9637,-47.245346997,-65.905647699
5754399.3734,-36.778718175,-79.560047072
6165950.0186,-40.525153144,-115.62097953
6606934.4801,-36.206777158,-71.234315548
7079457.8438,-45.044573088,-32.329356488
7585775.7503,-38.185157757,-75.038187035
8128305.1616,-38.961834185,-112.31495545
8709635.8996,-40.342405096,103.90192592
9332543.008,-43.866137918,66.354935046
10000000.0,-38.531836487,-79.86378644
