Frequency (Hz),Magnitude (dB),Phase (°)
237.137371,60.71350037,5.053937683
251.188643,60.716643359,4.7160758457
266.072506,60.719460322,4.413718525
281.838293,60.717995194,4.0940664844
298.538262,60.716777606,3.8347233482
316.227766,60.721198643,3.5719147933
334.965439,60.721528842,3.3339500321
354.813389,60.718395683,3.0994882202
375.837404,60.723196079,2.8134047515
398.107171,60.726889637,2.5826872013
421.696503,60.722282356,2.4110693624
446.683592,60.728664019,2.1887960797
473.151259,60.726020467,1.9772177308
501.187234,60.727581804,1.7703103283
530.884444,60.726473579,1.5713033556
562.341325,60.728086446,1.4425795221
595.662144,60.731956922,1.202384266
630.957344,60.735033903,1.0504178677
668.343918,60.731514229,0.89429896633
707.945784,60.728261131,0.69313502558
749.894209,60.731506407,0.50088484493
794.328235,60.732227788,0.36639555474
841.395142,60.729748004,0.20320075193
891.250938,60.729440236,0.00042149613811
944.060876,60.728317316,-0.11129128089
1000.0,60.734369313,-0.31626904092
1059.253725,60.736088277,-0.4905568023
1122.018454,60.732876541,-0.65683787674
1188.502227,60.734591916,-0.848952037
1258.925412,60.731225306,-0.98215501621
1333.521432,60.738156614,-1.190279178
1412.537545,60.736010927,-1.3370367399
1496.235656,60.736484399,-1.4686198618
1584.893192,60.727276327,-1.6884998395
1678.804018,60.731083336,-1.920338647
1778.27941,60.733282183,-2.1224959682
1883.649089,60.729425773,-2.3719567784
1995.262315,60.72680728,-2.653467458
2113.48904,60.735989944,-2.8658480746
2238.721139,60.740630623,-3.0453625463
2371.373706,60.732542305,-3.2993606033
2511.886432,60.732566356,-3.5872717913
2660.72506,60.718633224,-3.8898548944
2818.382931,60.725733384,-4.1187622502
2985.382619,60.731453297,-4.3532880898
3162.27766,60.736432329,-4.7473222473
3349.654392,60.724635414,-4.9598452093
3548.133892,60.7244569,-5.4161596157
3758.374043,60.738786356,-5.7397420784
3981.071706,60.71959651,-6.1268533675
4216.965034,60.72825142,-6.4777936024
4466.835922,60.729003818,-6.8818001499
4731.51259,60.729612342,-7.3444168356
5011.872336,60.724290096,-7.9114782212
5308.844442,60.704797559,-8.3366314019
5623.413252,60.724428725,-8.8076482836
5956.621435,60.697262802,-9.3186161571
6309.573445,60.704903085,-9.9539364795
6683.439176,60.695056262,-10.595277729
7079.457844,60.718553919,-11.114501783
7498.942093,60.69143241,-11.795347792
7943.282347,60.701941132,-12.621172992
8413.951416,60.685532721,-13.280530783
8912.509381,60.68754799,-13.94887474
9440.608763,60.703667612,-14.920356772
10000.0,60.682584858,-15.76962991
10592.537252,60.707535916,-16.579167632
11220.184543,60.684837461,-17.585240115
11885.022274,60.680809561,-18.603082382
12589.254118,60.688199231,-19.821463088
13335.214322,60.700313541,-21.008316866
14125.375446,60.70012922,-22.227026043
14962.356561,60.696459049,-23.61185925
15848.931925,60.703121801,-24.866578291
16788.040181,60.682631436,-26.466995162
17782.7941,60.713117041,-28.007698976
18836.490895,60.702292269,-29.616868699
19952.62315,60.690391016,-31.267160524
21134.890398,60.740931963,-33.062959398
22387.211386,60.707369424,-35.277752657
23713.737057,60.749558957,-37.681040469
25118.864315,60.742356049,-39.552857807
26607.250598,60.732493238,-41.879634767
28183.829313,60.741483938,-44.53220048
29853.826189,60.744776941,-47.30370058
31622.776602,60.735066765,-50.17029074
33496.543916,60.772154301,-53.386872273
35481.338923,60.721919235,-56.579832472
37583.740429,60.788567284,-60.366806689
39810.717055,60.808967977,-63.574231113
42169.650343,60.837144283,-67.992720049
44668.359215,60.806254746,-72.015137289
47315.125896,60.820288561,-76.801419655
50118.723363,60.841184724,-81.62510881
53088.444423,60.810871771,-87.215888816
56234.132519,60.849603386,-92.79212021
59566.214353,60.855405242,-99.10407346
63095.734448,60.894682177,-106.18671598
66834.391757,60.846127129,-113.69331781
70794.578438,60.782734272,-122.17833887
74989.420933,60.675904137,-131.35832017
79432.823472,60.53947692,-141.13546844
84139.514165,60.224126299,-152.42307454
89125.093813,59.799637068,-164.2786589
94406.087629,59.167317078,-177.38330959
100000.0,58.296939813,169.66427915
105925.37252,57.157152069,156.4102436
112201.84543,55.83630586,143.74156845
118850.22274,54.260087713,131.34280422
125892.54118,52.578059341,119.90968027
133352.14322,50.755671532,109.78286287
141253.75446,48.852956551,99.922614825
149623.56561,46.939628832,90.997035915
158489.31925,44.975781543,82.795185193
167880.40181,43.007127073,75.175475701
177827.941,40.97627683,67.951562695
188364.90895,39.009279133,61.801677
199526.2315,36.991325833,54.965293253
211348.90398,34.922815392,48.930439816
223872.11386,32.962936319,43.217054977
237137.37057,30.965229836,37.635177334
251188.64315,28.944545523,32.403748151
266072.50598,26.944011364,26.936839178
281838.29313,24.949299157,22.050946515
298538.26189,22.918356975,17.301970817
316227.76602,20.791328416,11.936727105
334965.43916,18.879683414,6.9744388576
354813.38923,16.767091057,2.8716078364
375837.40429,14.904469409,-1.1604933134
398107.17055,12.623047174,-4.7333538572
421696.50343,10.880981778,-9.9473651197
446683.59215,8.5163822708,-14.256907453
473151.25896,6.7789278317,-18.973358319
501187.23363,4.2802651899,-22.18639898
530884.44423,2.5404580134,-23.484281478
562341.32519,-0.45702989456,-28.122695558
595662.14353,-1.3336765291,-34.00910106
630957.34448,-5.336776957,-21.132941284
668343.91757,-4.8853613979,-19.211506214
707945.78438,-6.235554288,-28.417347522
749894.20933,-8.3335304144,-28.016318472
794328.23472,-9.4738306439,-15.290281711
841395.14165,-9.8591559193,-22.007749843
891250.93813,-11.232934708,-22.691970405
944060.87629,-11.77921588,-15.959638667
1000000.0,-13.307898085,-14.258092053
10.0,56.601750945,112.82800694
10.592537,56.980618996,107.34135375
11.220185,57.328744864,102.11353498
11.885022,57.648072891,97.080820469
12.589254,57.932399933,92.29617719
13.335214,58.204064798,87.51096838
14.125375,58.435870388,83.239452978
14.962357,58.652151065,78.985720915
15.848932,58.858027249,74.871673905
16.78804,59.033320545,71.016960561
17.782794,59.195084614,67.379622959
18.836491,59.341103352,63.914308502
19.952623,59.475419074,60.545214723
21.13489,59.598682734,57.357946109
22.387211,59.706827158,54.307090369
23.713737,59.809331085,51.412753679
25.118864,59.898997198,48.713418123
26.607251,59.97662538,46.064779895
28.183829,60.051480789,43.596607166
29.853826,60.114282821,41.24378775
31.622777,60.172140924,39.043905394
33.496544,60.228236668,36.901073313
35.481339,60.275062978,34.877704971
37.58374,60.322172351,32.994771553
39.810717,60.359620211,31.14851416
42.16965,60.39446169,29.455699605
44.668359,60.425377671,27.802441123
47.315126,60.452541699,26.255021542
50.118723,60.480903354,24.818023318
53.088444,60.501846341,23.396254299
56.234133,60.523266951,22.137916798
59.566214,60.542631775,20.856545754
63.095734,60.561440002,19.710855755
66.834392,60.574593993,18.545532095
70.794578,60.587270689,17.527593071
74.989421,60.602549074,16.532374024
79.432823,60.606725292,15.584969993
84.139514,60.623295739,14.672540391
89.125094,60.627526109,13.811134544
94.406088,60.637369149,13.02724365
100.0,60.639208617,12.22205205
105.925373,60.655746394,11.522152675
112.201845,60.654676256,10.781123295
118.850223,60.661793768,10.157546441
125.892541,60.669982817,9.5210629089
133.352143,60.677693675,8.9185721241
141.253754,60.676797659,8.3526213903
149.623566,60.679899577,7.7935874868
158.489319,60.680810619,7.2779061135
167.880402,60.689815039,6.8139785622
177.827941,60.68722694,6.310935253
188.364909,60.69391131,5.8707747722
199.526231,60.698299078,5.4297497498
211.348904,60.697852105,5.046701331
223.872114,60.699318467,4.6286682571
237.137371,60.699494981,4.2542609116
251.188643,60.70490079,3.9079023222
266.072506,60.706107892,3.5329857395
281.838293,60.699540602,3.2035276775
298.538262,60.707819969,2.8009174167
316.227766,60.70642875,2.5165426998
334.965439,60.705621207,2.178755455
354.813389,60.708537377,1.8725848563
375.837404,60.710293963,1.6103350931
398.107171,60.712569164,1.2763346575
421.696503,60.713896798,0.92984122667
446.683592,60.710649394,0.6415944848
473.151259,60.715954644,0.40668536571
501.187234,60.713559818,0.16876506133
530.884444,60.716650145,-0.21772059799
562.341325,60.712658703,-0.48884796865
595.662144,60.717162966,-0.70182467803
630.957344,60.711668418,-1.0764226111
668.343918,60.713121121,-1.3584082456
707.945784,60.716389249,-1.638988823
749.894209,60.720392752,-1.9699163301
794.328235,60.716216708,-2.2625185582
841.395142,60.713092962,-2.6099230635
891.250938,60.717027641,-2.9550333405
944.060876,60.714971757,-3.2783439767
1000.0,60.719929417,-3.6621617608
1059.253725,60.724354003,-3.9616195121
1122.018454,60.716384548,-4.349314629
1188.502227,60.715528354,-4.758376096
1258.925412,60.714478594,-5.2290324865
1333.521432,60.722192581,-5.6304036789
1412.537545,60.716180766,-6.0788430928
1496.235656,60.72224412,-6.4938825695
1584.893192,60.712134168,-7.0160501358
1678.804018,60.709515003,-7.4758284443
1778.27941,60.727006913,-8.1226416479
1883.649089,60.711705533,-8.6708365767
1995.262315,60.719030514,-9.2261353901
2113.48904,60.728061518,-9.8165384153
2238.721139,60.724273613,-10.490432551
2371.373706,60.708862334,-11.159926772
2511.886432,60.723792573,-11.958339012
2660.72506,60.71880568,-12.779010132
2818.382931,60.694729544,-13.53939446
2985.382619,60.72695871,-14.400367087
3162.27766,60.717407479,-15.191705131
3349.654392,60.707571058,-16.110358776
3548.133892,60.717873293,-17.105132784
3758.374043,60.702060795,-18.166213603
3981.071706,60.707271587,-19.449229408
4216.965034,60.700029555,-20.569001578
4466.835922,60.724075376,-21.670238861
4731.51259,60.713311271,-23.128187411
5011.872336,60.706700336,-24.613278958
5308.844442,60.694334565,-26.056300999
5623.413252,60.720845375,-27.685562941
5956.621435,60.689082484,-29.226330649
6309.573445,60.711653113,-31.204181617
6683.439176,60.710185981,-32.884212031
7079.457844,60.714625343,-34.9907545
7498.942093,60.722627458,-36.948837753
7943.282347,60.710376549,-39.32297785
8413.951416,60.71751979,-41.634078341
8912.509381,60.737323919,-44.266142801
9440.608763,60.714181861,-46.807854472
10000.0,60.741355093,-49.820832555
10592.537252,60.734788101,-52.804258172
11220.184543,60.721520843,-55.911043961
11885.022274,60.768316251,-59.505140379
12589.254118,60.74345141,-63.122410649
13335.214322,60.774148533,-67.178341397
14125.375446,60.781151396,-71.423207734
14962.356561,60.793459946,-76.260571799
15848.931925,60.815274034,-81.208629631
16788.040181,60.794961773,-86.646812323
17782.7941,60.827920383,-92.412102617
18836.490895,60.841342312,-98.75260208
19952.62315,60.854789084,-105.99544355
21134.890398,60.759727567,-113.64441719
22387.211386,60.661214059,-121.97245745
23713.737057,60.511046724,-131.50253057
25118.864315,60.241644421,-141.88303944
26607.250598,59.874938162,-152.73035047
28183.829313,59.339362196,-165.15622766
29853.826189,58.533078387,-177.55046852
31622.776602,57.534511796,169.59105226
33496.543916,56.227613545,157.4676852
35481.338923,54.771717275,145.50364526
37583.740429,53.12573494,134.46726225
39810.717055,51.372255267,124.24909281
42169.650343,49.585194911,114.50955771
44668.359215,47.616341403,106.34719985
47315.125896,45.694858361,98.746116899
50118.723363,43.693405346,91.765357629
53088.444423,41.679019454,85.088681086
56234.132519,39.739673311,79.226869829
59566.214353,37.782779291,73.271298488
63095.734448,35.753569243,67.824394241
66834.391757,33.732119656,63.202897651
70794.578438,31.752185193,58.263641043
74989.420933,29.751194217,54.156509857
79432.823472,27.745495838,50.233037391
84139.514165,25.682376535,46.339339484
89125.093813,23.68793362,43.022819392
94406.087629,21.696354984,38.570182084
100000.0,19.623248666,36.931223651
105925.37252,17.702449665,33.274127004
112201.84543,15.765663875,28.654334646
118850.22274,13.532237228,25.728144545
125892.54118,12.10303192,22.878446183
133352.14322,9.450232531,19.728743581
141253.75446,8.009602396,22.866628117
149623.56561,6.2429198411,17.996254947
158489.31925,2.9781005259,12.795813334
167880.40181,1.4979321116,12.469946363
177827.941,-0.37938469001,6.2832820568
188364.90895,-2.5860321173,3.897118161
199526.2315,-3.1914172814,12.111834712
211348.90398,-4.6437754794,2.414675809
223872.11386,-7.6400204655,-7.1381556711
237137.37057,-9.381443253,1.4235601464
251188.64315,-11.444580471,-15.318114452
266072.50598,-15.903649242,18.412894327
281838.29313,-17.938763017,-2.9982449809
298538.26189,-19.489426006,45.062297981
316227.76602,-14.591357849,11.946391887
334965.43916,-19.935095262,35.878260836
354813.38923,-20.295796322,-24.702406448
375837.40429,-20.199932678,89.782461929
398107.17055,-18.248385652,114.10176555
421696.50343,-14.3136585,17.730989329
446683.59215,-17.411092298,91.27616562
473151.25896,-23.504219359,60.625424486
501187.23363,-15.898751655,84.169089495
530884.44423,-16.266071749,67.46667895
562341.32519,-15.393985275,56.185190319
595662.14353,-18.773446587,29.946880489
630957.34448,-14.14347789,48.795677091
668343.91757,-11.004322983,38.897189552
707945.78438,-12.6147114,29.672140156
749894.20933,-15.741630428,33.327621113
794328.23472,-19.73545855,0.17189772771
841395.14165,-9.53741412,14.487076977
891250.93813,-12.220312668,-4.8568284008
944060.87629,-8.762258778,15.582098465
1000000.0,-11.692374866,-11.137771665
