Frequency (Hz),Magnitude (dB),Phase (°)
6576.27328,60.572347011,-1.6516586305
7071.067812,60.566787908,-1.5225608077
7603.090363,60.540575788,-1.8166905949
8175.141946,60.549727638,-1.6866952537
8790.234319,60.494463255,-2.2190075066
9451.605842,60.525113614,-2.3714813477
10162.73853,60.505153323,-2.409618858
10927.376379,60.514635919,-2.5123615869
11749.545084,60.541919564,-3.0522494325
12633.573228,60.522643432,-3.1692260746
13584.115076,60.518429097,-3.0836845161
14606.175075,60.525931234,-3.3354784626
15705.134205,60.504370363,-3.7145311275
16886.778307,60.524977632,-3.9949771865
18157.328544,60.514306302,-4.3589605807
19523.474155,60.527676091,-4.5768613803
20992.407676,60.514473462,-4.8341058557
22571.862801,60.508491742,-5.410786292
24270.155104,60.500725678,-5.6387523098
26096.225818,60.542026435,-6.2461561039
28059.688906,60.519667958,-6.7326632936
30170.881683,60.542864242,-7.0363410417
32440.919233,60.535092862,-7.435237251
34881.752935,60.493426612,-8.0795409162
37506.233381,60.536758802,-8.7955503962
40328.178031,60.508028622,-9.3972053124
43362.443964,60.493424167,-9.935315383
46625.006097,60.493982084,-10.867485802
50133.041286,60.52354476,-11.79294934
53905.018765,60.483994288,-12.578252779
57960.797381,60.486562581,-13.369037462
62321.730148,60.507342565,-14.48086605
67010.776664,60.511775992,-15.820922189
72052.623996,60.496563457,-16.951354594
77473.816648,60.488356297,-18.138011788
83302.896316,60.489917048,-19.502616081
89570.552153,60.531097718,-20.777919642
96309.782347,60.518359672,-22.451820944
103556.06785,60.477340123,-24.164197803
111347.55916,60.513317511,-26.189917359
119725.27722,60.53522623,-28.166690144
128733.32936,60.515522614,-30.05248182
138419.14148,60.489572131,-32.37085223
148833.70782,60.529598702,-34.648049394
160031.85937,60.573487098,-37.525442744
172072.55258,60.527467304,-40.461479329
185019.17972,60.550524793,-43.344147488
198939.90269,60.53647492,-46.71145607
213908.01181,60.558092891,-50.224958925
230002.31175,60.563025705,-54.490317581
247307.53637,60.506327249,-58.431214544
265914.79485,60.530484762,-63.236844056
285922.05138,60.53755457,-68.017554077
307434.6409,60.494520629,-73.497163678
330565.82369,60.471513388,-79.030650927
355437.38166,60.513755203,-85.505291863
382180.2595,60.482743509,-92.426131638
410935.25411,60.459060288,-100.22700963
441853.75584,60.401261685,-108.37378053
475098.54558,60.316879233,-117.28754534
510844.65171,60.286103708,-127.43313515
549280.27165,60.11131625,-138.50082439
590607.76269,59.94376548,-151.07929233
635044.70733,59.620141023,-164.81207953
682825.05883,59.19350559,179.714006
734200.37296,58.45189968,163.17706677
789441.13237,57.411178344,145.75560073
848838.17065,56.050813513,127.77848986
912704.20354,54.337733905,109.85797142
981375.47527,52.326088273,92.778007026
1055213.5289,50.064201952,76.97485062
1134607.1098,47.716712338,61.369507907
1219974.2121,45.189655255,46.782111854
1311764.2798,42.617121365,33.532727168
1410460.5726,39.929252751,20.366666321
1516582.7104,37.192796584,7.89555129
1630689.409,34.467299477,-4.4244733623
1753381.4214,31.588939675,-16.479896724
1885304.7013,28.646184239,-28.292482663
2027153.803,25.662654967,-40.171382277
2179675.5391,22.609200192,-51.958225867
2343672.9116,19.468646979,-63.411862594
2520009.3399,16.179775635,-74.494464806
2709613.2066,12.785900631,-85.673522647
2913482.7452,9.3482045583,-96.12324049
3132691.2955,5.9292064017,-107.394402
3368392.9548,2.4846934447,-117.80880059
3621828.6539,-1.3849867367,-126.5877802
3894332.6905,-5.2112734682,-135.14905058
4187339.7539,-8.7420945139,-147.61994219
4502392.4785,-12.836181789,-156.85374708
4841149.5655,-16.8860628,-169.24665925
5205394.5159,-21.166180139,-174.439007
5597045.0199,-22.508867683,-178.44610644
6018163.0535,-28.02085125,-179.34387332
6470965.7346,-29.229676861,153.82507182
6957836.9955,-31.604129201,117.22274018
7481340.1339,-44.651355726,-88.562439718
8044231.3086,-36.342591016,155.36102277
8649474.0498,-32.492652996,-31.407271373
9300254.862,-34.868478506,120.48504672
10000000.0,-38.707731508,-118.47298716
5.0,47.529601043,-162.13460537
5.376197,49.001275105,-171.77374588
5.780698,50.329025681,178.42295412
6.215634,51.458779569,169.34964397
6.683295,52.493045009,160.41267021
7.186141,53.459621438,150.8387791
7.726822,54.270473,142.42975972
8.308183,55.031281798,133.64535858
8.933285,55.673499135,125.59112446
9.60542,56.241524059,117.93138482
10.328125,56.759472724,110.52106046
11.105207,57.199117329,103.59973606
11.940755,57.591200971,97.041385937
12.83917,57.945817926,90.842896928
13.805181,58.245463189,85.118551818
14.843874,58.528495309,79.515601556
15.960717,58.754736142,74.314221625
17.161591,58.971690014,69.517999628
18.452818,59.143541244,64.977580926
19.841196,59.312649139,60.662740749
21.334035,59.456494599,56.693232331
22.939194,59.579774001,52.86079325
24.665124,59.699815714,49.33740485
26.520912,59.816306161,45.970566684
28.516328,59.90299316,42.804925205
30.661878,59.971311625,39.988366839
32.968858,60.034183628,37.365933579
35.449413,60.111828173,34.792239198
38.116604,60.157392126,32.461751512
40.984473,60.209146756,29.937787925
44.068118,60.268177585,28.137294555
47.383775,60.298783619,26.130208278
50.948899,60.295198857,24.444457435
54.782261,60.337291035,22.632954349
58.904043,60.338852948,20.95858611
63.335945,60.390035037,19.759919563
68.1013,60.419372863,18.327202872
73.225198,60.411591929,16.961517707
78.734614,60.431628706,15.756910251
84.658555,60.437074413,14.640195108
91.02821,60.473521978,13.623046725
97.877114,60.461668158,12.753857209
105.241324,60.47915686,11.900676159
113.159613,60.463495137,10.928605182
121.673669,60.482091624,10.145336747
130.828317,60.456871343,9.5665175625
140.671754,60.505212667,8.8709094589
151.255806,60.497304271,8.0728853024
162.636194,60.50960875,7.7006426092
174.872836,60.531287591,6.9655569265
188.030155,60.510288737,6.4474848523
202.177421,60.523420929,6.1364798952
217.389119,60.523111949,5.5811004074
233.745336,60.532883177,5.0393209017
251.332183,60.528287456,4.6728175702
270.242253,60.519679112,4.2670577991
290.575105,60.520929592,4.0606774501
312.437787,60.51938938,3.6787687852
335.945403,60.51982797,3.4038282835
361.221717,60.527280911,3.1742366503
388.399805,60.547326658,2.795164459
417.622754,60.542527957,2.6496554764
449.044419,60.527793666,2.3292558753
482.830229,60.535033331,2.0095882294
519.158062,60.518666065,2.0123175425
558.219178,60.543448756,1.6715058189
600.219227,60.521580135,1.3013493304
645.379332,60.53867175,1.1538729124
693.937253,60.528794468,1.1041330473
746.148642,60.523756241,0.77621483981
802.288381,60.538538956,0.62402458161
862.652038,60.529684336,0.47286170259
927.557418,60.540871831,0.32052646068
997.346235,60.52570024,-0.0043147709183
1072.385919,60.544765559,-0.10231833058
1153.071539,60.535896508,-0.26097371731
1239.827893,60.54262161,-0.61163792749
1333.111739,60.533397477,-0.6490782823
1433.414201,60.523629141,-0.97263519147
1541.263354,60.553696037,-1.0683453689
1657.227009,60.551751583,-1.2028313394
1781.915693,60.525903291,-1.442606277
1915.985873,60.52341675,-1.723272557
2060.143406,60.524409426,-1.9503699501
2215.147258,60.516830993,-2.1389988265
2381.8135,60.528755954,-2.3735096234
2561.019601,60.547787306,-2.7217226215
2753.709054,60.515234326,-2.874278897
2960.896335,60.53807739,-3.2884396084
3183.672253,60.548292027,-3.5646072974
3423.209687,60.536602095,-4.0530075744
3680.769761,60.546099195,-3.9690723372
3957.708488,60.537523877,-4.5173896519
4255.483905,60.556785755,-5.0311350178
4575.663752,60.534677937,-5.1376846154
4919.933722,60.510706476,-5.6935508692
5290.106341,60.533488327,-6.2308566843
5688.130508,60.524803667,-6.5683823757
6116.101754,60.512758514,-7.112693417
6576.27328,60.486904862,-7.8869581283
7071.067812,60.51768056,-8.318788989
7603.090363,60.497033592,-8.999756739
8175.141946,60.525430187,-9.7700074284
8790.234319,60.500670348,-10.420618608
9451.605842,60.503883833,-11.237917752
10162.73853,60.508774979,-12.39430013
10927.376379,60.495786808,-13.131605804
11749.545084,60.496819805,-13.967541058
12633.573228,60.476196,-14.933067361
13584.115076,60.511060085,-16.145202709
14606.175075,60.509059241,-17.399248277
15705.134205,60.479336596,-18.905661325
16886.778307,60.476344545,-20.140062194
18157.328544,60.482467303,-21.574722844
19523.474155,60.486323809,-23.566005143
20992.407676,60.481521124,-25.26137736
22571.862801,60.463943954,-26.987135445
24270.155104,60.46960966,-29.044224211
26096.225818,60.44188028,-31.439569825
28059.688906,60.407501982,-33.947767998
30170.881683,60.446521264,-36.527940369
32440.919233,60.426743212,-39.175176232
34881.752935,60.423373974,-42.095465271
37506.233381,60.403202823,-45.457877343
40328.178031,60.369999301,-49.077154697
43362.443964,60.377552212,-53.025633445
46625.006097,60.323379275,-56.959061014
50133.041286,60.333104182,-61.957345797
53905.018765,60.252203902,-66.516677784
57960.797381,60.176316123,-72.56599279
62321.730148,60.107405042,-78.890490375
67010.776664,59.96682667,-85.409642818
72052.623996,59.816029971,-93.075057523
77473.816648,59.523056219,-101.37722578
83302.896316,59.144838787,-110.38998974
89570.552153,58.6722619,-119.90796414
96309.782347,58.026643673,-130.33887558
103556.06785,57.131511131,-140.99635019
111347.55916,56.024571754,-151.63605639
119725.27722,54.805987101,-161.90721043
128733.32936,53.362533185,-171.63640248
138419.14148,51.802219416,179.3603767
148833.70782,50.146767443,171.00371723
160031.85937,48.42834294,163.17786089
172072.55258,46.633664474,156.2785374
185019.17972,44.792059695,149.96569032
198939.90269,42.947510443,143.73914385
213908.01181,41.114542325,138.55773329
230002.31175,39.222465709,133.61788586
247307.53637,37.350015399,128.704487
265914.79485,35.493657331,124.34473938
285922.05138,33.568839882,120.1786348
307434.6409,31.717478393,116.01592287
330565.82369,29.822978034,112.36932669
355437.38166,27.962172979,108.36101412
382180.2595,26.042992577,104.79717044
410935.25411,24.201098746,101.31462961
441853.75584,22.29873502,98.063666021
475098.54558,20.421502645,94.391599296
510844.65171,18.524057043,90.937886744
549280.27165,16.614694692,87.746122071
590607.76269,14.782369336,83.947683028
635044.70733,12.911909692,80.456906208
682825.05883,11.006552877,77.182279442
734200.37296,9.1641924035,73.651923386
789441.13237,7.3095783287,69.437026421
848838.17065,5.3327391335,65.962383393
912704.20354,3.4012616516,61.050540827
981375.47527,1.7181322973,56.695537725
1055213.5289,-0.49775047205,50.928688633
1134607.1098,-2.2974141601,44.597238408
1219974.2121,-4.556379592,39.32351493
1311764.2798,-5.4175057816,33.611848856
1410460.5726,-8.2744636994,30.697742687
1516582.7104,-9.8070264763,25.556359835
1630689.409,-12.416035431,23.690416126
1753381.4214,-14.003196318,13.789659629
1885304.7013,-15.595260757,16.929951678
2027153.803,-17.577626661,4.5372237912
2179675.5391,-19.711574378,-13.019389142
2343672.9116,-21.140492103,5.2120250818
2520009.3399,-21.784426136,-30.509545913
2709613.2066,-30.150529202,-40.870233589
2913482.7452,-24.041792061,-43.203391449
3132691.2955,-27.302315469,-86.333901808
3368392.9548,-26.237587793,-27.447886106
3621828.6539,-25.26314076,-47.964035716
3894332.6905,-43.003488514,27.490435674
4187339.7539,-29.979611795,-80.267519014
4502392.4785,-28.409088102,-27.985392365
4841149.5655,-29.156038968,-115.4565169
5205394.5159,-29.915575637,20.565395725
5597045.0199,-45.355472646,-126.69565264
6018163.0535,-22.93013781,-135.82724348
6470965.7346,-24.648710346,-156.42917683
6957836.9955,-29.573094917,-125.44719576
7481340.1339,-35.408634946,-96.314272615
8044231.3086,-31.939956175,-89.355369193
8649474.0498,-38.646767248,-97.07268813
9300254.862,-35.853099455,-137.23339951
10000000.0,-52.624557922,-15.813693785
5.0,47.468827636,-161.32137278
5.376197,48.950068883,-171.02269705
5.780698,50.313807323,178.98531958
6.215634,51.454172765,169.89613861
6.683295,52.482767458,160.77962254
7.186141,53.456957391,151.19117323
7.726822,54.268591651,142.62017018
8.308183,55.021065947,134.07579968
8.933285,55.690299174,125.80761315
9.60542,56.255767537,118.18777142
10.328125,56.769144564,110.70217593
11.105207,57.206646004,103.75832169
11.940755,57.608781267,97.093379992
12.83917,57.942983499,90.93297658
13.805181,58.250190267,85.18503958
14.843874,58.518967202,79.591315838
15.960717,58.781173206,74.395103023
17.161591,58.979557408,69.657818831
18.452818,59.16417459,64.983370855
19.841196,59.323300072,60.697136545
21.334035,59.461580382,56.575648059
22.939194,59.58701163,52.828433236
24.665124,59.714110329,49.355203714
26.520912,59.796377506,45.915855658
28.516328,59.886850706,42.826798181
30.661878,59.985038068,39.981634898
32.968858,60.042216782,37.207042291
35.449413,60.126074509,34.645066863
38.116604,60.154995189,32.454448626
40.984473,60.215206413,30.145458885
44.068118,60.235634018,27.9741448
47.383775,60.254271866,25.939111302
50.948899,60.319927659,24.450577215
54.782261,60.358025865,22.714569033
58.904043,60.386477382,21.010462965
63.335945,60.398953339,19.45695848
68.1013,60.407386864,18.155327913
73.225198,60.401898932,16.902699915
78.734614,60.452334382,15.680664704
84.658555,60.438749454,14.484008558
91.02821,60.438950999,13.490655567
97.877114,60.480548703,12.586854064
105.241324,60.458992434,11.405746654
113.159613,60.476967686,10.701646995
121.673669,60.49555744,9.9322274601
130.828317,60.494007843,9.1213142848
140.671754,60.502391016,8.5294760312
151.255806,60.503387677,7.760709849
162.636194,60.517999636,7.1230529766
174.872836,60.522864811,6.5812215914
188.030155,60.523247858,5.9694475181
202.177421,60.526291871,5.5549034193
217.389119,60.511956395,4.9407774649
233.745336,60.507459832,4.6460112859
251.332183,60.519997607,4.152317347
270.242253,60.525071547,3.5973059344
290.575105,60.543065845,3.2943382509
312.437787,60.533702538,2.9233865271
335.945403,60.525621057,2.6558201768
361.221717,60.518688269,2.1940538242
388.399805,60.537408882,1.9164542843
417.622754,60.531901811,1.4956725703
449.044419,60.553717878,1.0690017873
482.830229,60.534867065,0.95938207875
519.158062,60.540818443,0.49225344912
558.219178,60.539340928,0.1864524991
600.219227,60.525945179,0.046919996237
645.379332,60.529087236,-0.35441069082
693.937253,60.532988021,-0.69456321256
746.148642,60.535993663,-1.0632710052
802.288381,60.53860891,-1.4465366066
862.652038,60.542552913,-1.6633997598
927.557418,60.549686985,-2.1458476362
997.346235,60.550391932,-2.4485808505
1072.385919,60.559302189,-2.7816331356
1153.071539,60.542459942,-3.1961699642
1239.827893,60.539287423,-3.560505308
1333.111739,60.546825101,-4.0030268756
1433.414201,60.538084898,-4.5206853336
1541.263354,60.527763214,-4.9256186085
1657.227009,60.53730442,-5.4027460755
1781.915693,60.525757739,-5.9769325534
1915.985873,60.55742624,-6.5194349951
2060.143406,60.539722172,-7.0778690337
2215.147258,60.519096794,-7.7468136479
2381.8135,60.530762178,-8.4004595095
2561.019601,60.527133402,-8.9596077725
2753.709054,60.517173576,-9.6953110129
2960.896335,60.515881194,-10.637310362
3183.672253,60.548042295,-11.227395721
3423.209687,60.525168605,-12.454919938
3680.769761,60.539214,-13.443643528
3957.708488,60.555109825,-14.358637287
4255.483905,60.492197965,-15.46887664
4575.663752,60.53254186,-16.546289946
4919.933722,60.523201929,-17.946725677
5290.106341,60.492931905,-19.620649066
5688.130508,60.499951436,-20.899365581
6116.101754,60.520047806,-22.564351578
6576.27328,60.486251162,-24.234023817
7071.067812,60.500054522,-26.205919284
7603.090363,60.491504399,-28.164830234
8175.141946,60.476791635,-30.221024727
8790.234319,60.480643433,-32.837229731
9451.605842,60.519199501,-35.198024992
10162.73853,60.457008712,-37.786535015
10927.376379,60.45181141,-40.73466588
11749.545084,60.429263449,-43.938202788
12633.573228,60.429597048,-47.483155188
13584.115076,60.402247805,-51.369030133
14606.175075,60.38819311,-55.533831538
15705.134205,60.388372969,-60.32610474
16886.778307,60.341705785,-65.213382696
18157.328544,60.252621629,-70.605635147
19523.474155,60.214169961,-76.562492186
20992.407676,60.049160811,-83.4933242
22571.862801,59.835155464,-90.737102727
24270.155104,59.604303108,-98.88912092
26096.225818,59.214104314,-107.85512847
28059.688906,58.66630962,-117.58176481
30170.881683,58.014374963,-127.17515212
32440.919233,57.124321035,-137.64632101
34881.752935,56.062628205,-147.66970489
37506.233381,54.797568105,-157.84559514
40328.178031,53.391907176,-167.25920291
43362.443964,51.831747345,-175.81051656
46625.006097,50.184369387,176.01995033
50133.041286,48.460354822,168.71373163
53905.018765,46.713564213,162.27664008
57960.797381,44.879436043,156.41836265
62321.730148,43.082958929,150.82728146
67010.776664,41.239335822,146.03709257
72052.623996,39.363112593,141.04831946
77473.816648,37.506975778,137.31680163
83302.896316,35.637757103,133.17118507
89570.552153,33.749314904,129.53800378
96309.782347,31.847054267,125.95395497
103556.06785,29.988648488,122.8180413
111347.55916,28.141202449,119.99855112
119725.27722,26.235190499,116.95107669
128733.32936,24.383713249,114.49391493
138419.14148,22.487584237,111.74451407
148833.70782,20.597632272,109.67763483
160031.85937,18.758084278,107.62531602
172072.55258,16.843130942,104.9896701
185019.17972,14.937934301,102.86859737
198939.90269,13.109613818,101.36495922
