Frequency (Hz),Magnitude (dB),Phase (°)
112201.84543,60.509679137,-29.521945215
118850.22274,60.530232907,-31.211596975
125892.54118,60.509596565,-32.91889757
133352.14322,60.545721668,-34.932078441
141253.75446,60.548972086,-37.25476947
149623.56561,60.533988857,-39.377561918
158489.31925,60.559848183,-41.711888891
167880.40181,60.521200984,-44.184145615
177827.941,60.533989652,-47.008558458
188364.90895,60.5260747,-50.147668139
199526.2315,60.529197669,-52.593798734
211348.90398,60.491099085,-55.853016062
223872.11386,60.528547325,-59.214350985
237137.37057,60.508213856,-63.155650544
251188.64315,60.511142091,-67.066451923
266072.50598,60.464950098,-70.922398584
281838.29313,60.42642799,-75.468003908
298538.26189,60.408188854,-79.976533888
316227.76602,60.356341842,-85.128938424
334965.43916,60.342182762,-90.086194693
354813.38923,60.332922556,-95.787860405
375837.40429,60.228397078,-102.01921382
398107.17055,60.213754105,-108.28660366
421696.50343,60.135060482,-115.13394011
446683.59215,60.069177966,-122.41369818
473151.25896,60.007551399,-130.69141841
501187.23363,59.892354555,-139.09163498
530884.44423,59.766149397,-148.53701821
562341.32519,59.582052787,-158.74231684
595662.14353,59.329503487,-170.13503311
630957.34448,58.976897638,178.12308748
668343.91757,58.4887436,164.74028739
707945.78438,57.865182905,150.96599835
749894.20933,57.061372674,136.27374571
794328.23472,55.936724567,121.07485815
841395.14165,54.645246391,105.7451813
891250.93813,53.066742183,90.870394382
944060.87629,51.328218977,76.148137984
1000000.0,49.381087823,62.522230599
10.0,56.813845457,105.78368674
10.592537,57.150242563,100.52998535
11.220185,57.468285614,95.539422428
11.885022,57.752968133,90.783077944
12.589254,58.008506739,86.264277535
13.335214,58.253363295,81.772807823
14.125375,58.462149735,77.72525727
14.962357,58.659486148,73.742417736
15.848932,58.841409638,69.878155505
16.78804,59.005131095,66.274067119
17.782794,59.150016048,62.897982778
18.836491,59.282310557,59.629497042
19.952623,59.40510365,56.513932639
21.13489,59.514364964,53.542904606
22.387211,59.61491381,50.706957766
23.713737,59.709791154,48.03467304
25.118864,59.791811355,45.506657904
26.607251,59.868013017,43.052522964
28.183829,59.932631686,40.779739691
29.853826,59.994997086,38.614683581
31.622777,60.049430717,36.533111488
33.496544,60.100532649,34.560413269
35.481339,60.146970226,32.692702714
37.58374,60.187338039,30.958231802
39.810717,60.22403432,29.234175027
42.16965,60.259120918,27.681544151
44.668359,60.289469099,26.153526095
47.315126,60.318669429,24.760772499
50.118723,60.33925065,23.383051323
53.088444,60.360872929,22.137664403
56.234133,60.385521583,20.907097186
59.566214,60.403356117,19.760228362
63.095734,60.422501413,18.673193187
66.834392,60.432999765,17.634355951
70.794578,60.447790252,16.660563716
74.989421,60.459171312,15.727613866
79.432823,60.469851643,14.858041589
84.139514,60.480749676,14.032840777
89.125094,60.486748026,13.262685155
94.406088,60.495842544,12.513892039
100.0,60.500406385,11.811912682
105.925373,60.511351428,11.151967414
112.201845,60.517689581,10.535461835
118.850223,60.522258368,9.934227502
125.892541,60.53353756,9.3757072525
133.352143,60.531005854,8.8566935066
141.253754,60.536943569,8.3283892098
149.623566,60.541533255,7.8624581955
158.489319,60.545574088,7.4088903338
167.880402,60.550601905,6.9769088192
177.827941,60.550073637,6.5333414381
188.364909,60.552512972,6.1760319307
199.526231,60.560071797,5.8152189827
211.348904,60.558119001,5.4360238991
223.872114,60.559146834,5.1215617683
237.137371,60.558115659,4.8052416341
251.188643,60.573644524,4.5009010892
266.072506,60.563523495,4.2018809666
281.838293,60.567287562,3.9507586354
298.538262,60.570567135,3.6714535937
316.227766,60.573752575,3.4228371141
334.965439,60.568773111,3.1862018346
354.813389,60.567764029,2.9908358606
375.837404,60.57388352,2.7309676666
398.107171,60.577447519,2.5995521733
421.696503,60.570277468,2.3281380622
446.683592,60.569270896,2.1437417603
473.151259,60.571608107,1.9823738072
501.187234,60.575358394,1.8089208044
530.884444,60.575638259,1.6246547878
562.341325,60.574769414,1.4657866859
595.662144,60.578655165,1.3387085157
630.957344,60.57758105,1.1523051085
668.343918,60.57637438,0.99300884008
707.945784,60.579560973,0.87579082322
749.894209,60.579123894,0.70762527963
794.328235,60.580410088,0.53548427897
841.395142,60.574650259,0.3704061916
891.250938,60.586491924,0.20519136268
944.060876,60.587278401,0.14377009123
1000.0,60.579714778,-0.051289126125
1059.253725,60.575276175,-0.16561763847
1122.018454,60.583222659,-0.33554167992
1188.502227,60.582594651,-0.48010192738
1258.925412,60.582916826,-0.55818199244
1333.521432,60.580479532,-0.78821140173
1412.537545,60.581453874,-0.86202946664
1496.235656,60.579331568,-1.0950360731
1584.893192,60.584297668,-1.1973042256
1678.804018,60.575274905,-1.3309433135
1778.27941,60.573165995,-1.6224707105
1883.649089,60.59210907,-1.7710489608
1995.262315,60.574278206,-1.9062365241
2113.48904,60.582257921,-2.1060551989
2238.721139,60.57630661,-2.300409729
2371.373706,60.574375791,-2.4201191546
2511.886432,60.581432172,-2.6729881515
2660.72506,60.577073692,-2.8623908148
2818.382931,60.576967298,-3.2525204506
2985.382619,60.577503776,-3.3745719213
3162.27766,60.581384216,-3.6338716249
3349.654392,60.575464568,-3.883464308
3548.133892,60.579366939,-4.1689906957
3758.374043,60.563390075,-4.4136560969
3981.071706,60.557799099,-4.664356152
4216.965034,60.568431504,-5.0637415671
4466.835922,60.579412272,-5.2489944616
4731.51259,60.573179889,-5.7398042592
5011.872336,60.571486777,-6.0475464233
5308.844442,60.566943183,-6.3374066112
5623.413252,60.564502232,-6.7424162071
5956.621435,60.558356761,-7.3140418984
6309.573445,60.562881471,-7.6905679478
6683.439176,60.545537145,-8.0377626696
7079.457844,60.529364877,-8.5638222763
7498.942093,60.531798458,-9.2050339428
7943.282347,60.521843444,-9.7260493474
8413.951416,60.546709938,-10.187144232
8912.509381,60.529038113,-10.914096206
9440.608763,60.552887138,-11.527848583
10000.0,60.540984285,-12.256668605
10592.537252,60.544405066,-12.78813934
11220.184543,60.55049291,-13.702520472
11885.022274,60.545102682,-14.392546726
12589.254118,60.539005406,-15.427947517
13335.214322,60.542113971,-16.28735356
14125.375446,60.517762506,-17.153137247
14962.356561,60.532478498,-18.230943243
15848.931925,60.53109831,-19.383281947
16788.040181,60.536908179,-20.445169362
17782.7941,60.543963711,-21.727929751
18836.490895,60.519761481,-22.67268064
19952.62315,60.549698393,-24.365447163
21134.890398,60.509106367,-25.962415894
22387.211386,60.562561773,-27.432890381
23713.737057,60.539150275,-28.906134499
25118.864315,60.536891334,-30.657952561
26607.250598,60.524865548,-32.534040793
28183.829313,60.52127673,-34.430533409
29853.826189,60.514612756,-36.650734464
31622.776602,60.527274375,-38.72068121
33496.543916,60.503826796,-41.14888283
35481.338923,60.505461747,-43.733956376
37583.740429,60.50183981,-46.669286379
39810.717055,60.487749389,-49.280226695
42169.650343,60.479479344,-52.458009274
44668.359215,60.461315338,-55.853180877
47315.125896,60.472518395,-59.300483855
50118.723363,60.406158478,-63.138686556
53088.444423,60.377132362,-67.30051141
56234.132519,60.313831214,-71.843281939
59566.214353,60.282743072,-76.707161732
63095.734448,60.239931879,-81.8954637
66834.391757,60.105593391,-87.345500211
70794.578438,59.969180976,-93.734397242
74989.420933,59.781126439,-100.42767797
79432.823472,59.539115177,-107.61640646
84139.514165,59.178969319,-114.89407117
89125.093813,58.78706693,-123.04998914
94406.087629,58.24192285,-131.27636634
100000.0,57.577816889,-139.72050194
105925.37252,56.837336168,-148.33294319
112201.84543,55.844452639,-156.75510806
118850.22274,54.832621931,-165.09527879
125892.54118,53.743918491,-172.99534458
133352.14322,52.50331672,179.34045403
141253.75446,51.208053849,171.90904277
149623.56561,49.873500388,165.39796202
158489.31925,48.49420332,159.15491022
167880.40181,47.087648921,153.30608505
177827.941,45.65739486,147.90123044
188364.90895,44.159869046,142.55516416
199526.2315,42.68909747,137.8256366
211348.90398,41.201189013,132.91357552
223872.11386,39.731526615,128.75672652
237137.37057,38.249828698,124.11140283
251188.64315,36.746176162,120.24468558
266072.50598,35.258376831,116.50215366
281838.29313,33.743523835,112.45888593
298538.26189,32.203802426,108.91485578
316227.76602,30.729626835,105.48677062
334965.43916,29.180979257,101.62699894
354813.38923,27.60432861,97.996783293
375837.40429,26.100287032,94.870811623
398107.17055,24.526982346,91.005999988
421696.50343,23.077407695,88.022014493
446683.59215,21.534480161,84.76728477
473151.25896,19.912277191,80.317624348
501187.23363,18.307905994,77.628514095
530884.44423,16.762499348,74.028479766
562341.32519,15.269544934,70.540670098
595662.14353,13.578706862,66.539634448
630957.34448,12.003924781,64.297264893
668343.91757,10.297806405,58.998521126
707945.78438,8.7035053875,55.327433573
749894.20933,7.2479223586,53.314778027
794328.23472,5.4320241558,49.707482929
841395.14165,3.7499851327,42.949988403
891250.93813,2.4111047981,43.352172156
944060.87629,-0.052512508996,37.410870563
1000000.0,-1.0051138214,35.591565175
10.0,56.839160985,105.76774439
10.592537,57.181133407,100.54222873
11.220185,57.491346926,95.502550673
11.885022,57.775250736,90.741662126
12.589254,58.034803636,86.217941563
13.335214,58.275965408,81.739156905
14.125375,58.484638558,77.688441594
14.962357,58.681691745,73.711520345
15.848932,58.865073463,69.847204382
16.78804,59.027476683,66.218966906
17.782794,59.171014354,62.847267889
18.836491,59.305703789,59.590452624
19.952623,59.429623113,56.45353136
21.13489,59.539451092,53.450681873
22.387211,59.64218579,50.652663569
23.713737,59.734470082,47.972205316
25.118864,59.81688176,45.442392669
26.607251,59.892204332,42.993801634
28.183829,59.959249487,40.696781825
29.853826,60.018422529,38.495398963
31.622777,60.074022266,36.449435277
33.496544,60.125404297,34.479142777
35.481339,60.170743096,32.601689307
37.58374,60.211714844,30.845308825
39.810717,60.249578647,29.135710998
42.16965,60.28365098,27.563108957
44.668359,60.316467932,26.038746595
47.315126,60.348695135,24.611051381
50.118723,60.37208318,23.24400401
53.088444,60.391937431,21.990138068
56.234133,60.413031057,20.748757183
59.566214,60.427383391,19.581317851
63.095734,60.447691513,18.507165716
66.834392,60.468850636,17.448457087
70.794578,60.484196381,16.477542347
74.989421,60.495001657,15.55139856
79.432823,60.504586361,14.66606466
84.139514,60.514891009,13.818832874
89.125094,60.525268843,13.029295484
94.406088,60.536952093,12.249090242
100.0,60.541643222,11.573281886
105.925373,60.551342541,10.893027621
112.201845,60.555110714,10.245805086
118.850223,60.556558694,9.6113053276
125.892541,60.561878693,9.0531540889
133.352143,60.570837634,8.4937259077
141.253754,60.573321753,7.9848728592
149.623566,60.580870846,7.4484293016
158.489319,60.579442387,6.9824467648
167.880402,60.586226537,6.5242471141
177.827941,60.585784727,6.1035867545
188.364909,60.589496041,5.6724075416
199.526231,60.595478996,5.2844299835
211.348904,60.595202559,4.9055399869
223.872114,60.600347996,4.5428412663
237.137371,60.600802649,4.1738213278
251.188643,60.603698469,3.8815791548
266.072506,60.600525667,3.5190541919
281.838293,60.608826091,3.1867105035
298.538262,60.608060649,2.9326134565
316.227766,60.608686066,2.6097676077
334.965439,60.606358871,2.3415676406
354.813389,60.609138467,2.0741733618
375.837404,60.611606692,1.7617212687
398.107171,60.610491487,1.5201864535
421.696503,60.611214398,1.2714418628
446.683592,60.615508453,1.0232854332
473.151259,60.615125692,0.75510374873
501.187234,60.615953332,0.48859987703
530.884444,60.621484425,0.24826224164
562.341325,60.615136322,0.002017379315
595.662144,60.613020268,-0.28078165242
630.957344,60.618997848,-0.47965174059
668.343918,60.61837242,-0.78173181324
707.945784,60.623426457,-1.0008805934
749.894209,60.620635073,-1.2054762898
794.328235,60.624230597,-1.5291401462
841.395142,60.62218801,-1.7707309042
891.250938,60.618252959,-2.0291644185
944.060876,60.623161112,-2.3327124075
1000.0,60.614821272,-2.5994062189
1059.253725,60.620940125,-2.9244133704
1122.018454,60.617187896,-3.2039640015
1188.502227,60.623464106,-3.5172477171
1258.925412,60.616431677,-3.8819347407
1333.521432,60.620290199,-4.2068332392
1412.537545,60.627790045,-4.6310775679
1496.235656,60.619841166,-4.9501372881
1584.893192,60.62436539,-5.3361176485
1678.804018,60.627217119,-5.7075436355
1778.27941,60.621566089,-6.1546015172
1883.649089,60.618294578,-6.5694434584
1995.262315,60.626567581,-7.0477461896
2113.48904,60.620719595,-7.6124663782
2238.721139,60.624997969,-8.0775784314
2371.373706,60.619703604,-8.5864469086
2511.886432,60.627093252,-9.2226198709
2660.72506,60.618373775,-9.8963708904
2818.382931,60.617836059,-10.442672177
2985.382619,60.620787533,-11.168476538
3162.27766,60.619361585,-11.863337044
3349.654392,60.620036216,-12.60650252
3548.133892,60.605839094,-13.250853821
3758.374043,60.616215526,-14.201523567
3981.071706,60.619171032,-15.078589686
4216.965034,60.607759859,-15.980102661
4466.835922,60.597931437,-16.938911071
4731.51259,60.604696844,-18.053361032
5011.872336,60.608732778,-19.115546429
5308.844442,60.599749938,-20.220304055
5623.413252,60.604318286,-21.551792116
5956.621435,60.595417562,-22.853078924
6309.573445,60.59960367,-24.236739119
6683.439176,60.583839391,-25.591811203
7079.457844,60.581560137,-27.149572296
7498.942093,60.589475894,-28.779955419
7943.282347,60.577310672,-30.61438226
8413.951416,60.585111089,-32.464351395
8912.509381,60.569975248,-34.456816522
9440.608763,60.578671887,-36.478910773
10000.0,60.56611989,-38.74574234
10592.537252,60.582004755,-41.173668696
11220.184543,60.563469894,-43.732117071
11885.022274,60.539094154,-46.470973456
12589.254118,60.550306891,-49.402212558
13335.214322,60.529635354,-52.460937426
14125.375446,60.528687406,-55.933326352
14962.356561,60.503044932,-59.560589547
15848.931925,60.476234663,-63.472231653
16788.040181,60.452352428,-67.615700133
17782.7941,60.391649321,-72.313725769
18836.490895,60.321939969,-77.246130599
19952.62315,60.244184473,-82.668291735
21134.890398,60.121356676,-88.166566487
22387.211386,59.945435111,-94.521361451
23713.737057,59.70679422,-101.25731654
25118.864315,59.38864676,-108.74246015
26607.250598,59.036898971,-116.29315368
28183.829313,58.48744809,-124.28538214
29853.826189,57.863501207,-132.53821299
31622.776602,57.155604823,-140.90031663
33496.543916,56.261639297,-149.03942265
35481.338923,55.239215438,-157.16986694
37583.740429,54.14633798,-164.6921002
39810.717055,52.978668137,-172.25865872
42169.650343,51.727703202,-179.0867166
44668.359215,50.41379671,174.72380494
47315.125896,49.022583556,168.57988332
50118.723363,47.630377697,162.86537382
53088.444423,46.192143764,157.90841989
56234.132519,44.766024586,153.34127352
59566.214353,43.273005473,148.69374087
63095.734448,41.833283639,144.42193472
66834.391757,40.328212734,140.58779119
70794.578438,38.855502133,136.76320938
74989.420933,37.3543645,133.13387371
79432.823472,35.893409248,129.89778392
84139.514165,34.363416246,127.0951228
89125.093813,32.856684557,124.02598563
94406.087629,31.392236372,121.33125092
100000.0,29.852628171,118.72124615
105925.37252,28.390783313,116.01556807
112201.84543,26.880482556,113.366975
118850.22274,25.366191051,111.16091711
125892.54118,23.869074265,109.12484974
133352.14322,22.350955109,107.01821421
141253.75446,20.797543128,104.63770007
149623.56561,19.26950182,103.43245099
158489.31925,17.880089967,100.73076299
167880.40181,16.236788466,98.565058041
177827.941,14.74227819,96.686012431
188364.90895,13.235360296,95.306619605
199526.2315,11.680178359,92.896194183
211348.90398,10.126881075,90.764944372
223872.11386,8.7616358067,90.447511719
237137.37057,6.8318963078,89.222871583
251188.64315,5.7954239427,86.030622571
266072.50598,4.306505862,84.171481079
281838.29313,2.7276769451,81.702158512
298538.26189,0.94919402072,76.327670567
316227.76602,-0.56849587293,80.220328534
334965.43916,-2.4645652221,75.999850059
354813.38923,-3.5715554631,76.826300893
375837.40429,-3.2820059438,73.65807488
398107.17055,-8.16216745,65.892472579
421696.50343,-7.7966513064,67.283273564
446683.59215,-9.898948098,65.468245781
473151.25896,-9.3359558158,58.767399161
501187.23363,-14.232584777,70.219098044
530884.44423,-13.103083304,47.007841741
562341.32519,-16.057372648,71.747903144
595662.14353,-16.109040464,57.121418459
630957.34448,-18.418451233,-12.572929923
668343.91757,-18.986159112,40.433721929
707945.78438,-29.942971433,112.20719197
749894.20933,-18.80649476,40.397382161
794328.23472,-18.684811381,71.700646799
841395.14165,-32.183562359,100.55834264
891250.93813,-36.668226464,-57.3664898
944060.87629,-15.860092889,0.032327820108
1000000.0,-31.781602528,154.52236514
