Frequency (Hz),Magnitude (dB),Phase (°)
1153.071539,60.545506809,1.0194504192
1239.827893,60.526927655,0.93251395584
1333.111739,60.528132943,0.82015415176
1433.414201,60.542427479,0.70282999261
1541.263354,60.551897593,0.73170324891
1657.227009,60.528928251,0.69879603589
1781.915693,60.525952955,0.59476444189
1915.985873,60.538367452,0.48229021352
2060.143406,60.52665778,0.47599587729
2215.147258,60.547748717,0.41362289243
2381.8135,60.540122055,0.3691694473
2561.019601,60.537248977,0.35833809049
2753.709054,60.531702783,0.15302000951
2960.896335,60.550697153,0.059360640131
3183.672253,60.532769759,0.23973566508
3423.209687,60.48397829,0.29572364435
3680.769761,60.558376409,0.028873937982
3957.708488,60.547192824,0.14525795798
4255.483905,60.540129541,-0.10257541338
4575.663752,60.52888425,-0.25581332014
4919.933722,60.525305829,0.010610874925
5290.106341,60.524001541,0.22748513798
5688.130508,60.554818894,-0.24011449694
6116.101754,60.550206794,-0.11642518809
6576.27328,60.519968128,-0.14747063476
7071.067812,60.541042821,-0.21132984119
7603.090363,60.532047083,-0.34877826035
8175.141946,60.497748624,-0.14856406163
8790.234319,60.53807742,-0.16558277859
9451.605842,60.516073391,-0.35648695212
10162.73853,60.511603567,-0.36418732218
10927.376379,60.552460749,-0.4675270643
11749.545084,60.493345032,-0.57564318568
12633.573228,60.520689634,-0.55064376082
13584.115076,60.563166319,-0.66040000846
14606.175075,60.513492003,-0.68180868557
15705.134205,60.500146929,-0.66032055811
16886.778307,60.48762406,-0.77563430988
18157.328544,60.528336335,-0.79521550839
19523.474155,60.49108789,-0.74412147798
20992.407676,60.52193307,-0.94207333046
22571.862801,60.523084528,-1.2634037694
24270.155104,60.51865486,-1.0523840393
26096.225818,60.523664005,-1.255941285
28059.688906,60.52522348,-1.267840928
30170.881683,60.502626242,-1.3138690178
32440.919233,60.497932824,-1.5235809492
34881.752935,60.462998769,-1.5427420465
37506.233381,60.519563019,-1.9511054169
40328.178031,60.493412643,-1.9960079514
43362.443964,60.507192531,-1.8964332725
46625.006097,60.496425671,-2.144775732
50133.041286,60.516590951,-2.3554780343
53905.018765,60.496914753,-2.518582729
57960.797381,60.515846047,-2.61262717
62321.730148,60.505616293,-2.8795063488
67010.776664,60.506782323,-2.9980434144
72052.623996,60.513293925,-3.2185990219
77473.816648,60.506565396,-3.6824773911
83302.896316,60.515679864,-3.5959235645
89570.552153,60.514173946,-4.126285571
96309.782347,60.498321184,-3.9319502166
103556.06785,60.530473897,-4.3144972987
111347.55916,60.490259659,-4.8585647702
119725.27722,60.523761902,-5.5000414183
128733.32936,60.498911268,-5.5317450751
138419.14148,60.505821155,-6.0390352846
148833.70782,60.500742889,-6.4533599744
160031.85937,60.527981017,-7.1881506244
172072.55258,60.557783079,-7.4482543467
185019.17972,60.53732957,-8.0915641012
198939.90269,60.505294339,-8.5869644062
213908.01181,60.571208684,-9.4256082852
230002.31175,60.519291833,-10.205027791
247307.53637,60.565799443,-10.836157674
265914.79485,60.512003325,-11.955636699
285922.05138,60.518336066,-12.629769932
307434.6409,60.516830801,-13.600532716
330565.82369,60.522731826,-14.709775003
355437.38166,60.50934527,-16.190860505
382180.2595,60.562845188,-17.333009293
410935.25411,60.509985848,-18.530258296
441853.75584,60.549597363,-20.144884053
475098.54558,60.536741247,-21.580450492
510844.65171,60.506630651,-23.133023896
549280.27165,60.540395189,-25.217234489
590607.76269,60.481466753,-26.940348196
635044.70733,60.45872498,-29.277416882
682825.05883,60.47598075,-31.474259027
734200.37296,60.463235742,-33.899187973
789441.13237,60.428077792,-36.367135418
848838.17065,60.396428437,-39.527237161
912704.20354,60.356839441,-42.688306062
981375.47527,60.263277195,-46.061068431
1055213.5289,60.258985639,-49.605901612
1134607.1098,60.161357109,-53.767338466
1219974.2121,60.080448753,-57.903238642
1311764.2798,59.920355857,-62.591007252
1410460.5726,59.729046104,-67.558367387
1516582.7104,59.575853866,-73.024382749
1630689.409,59.319458642,-78.62519831
1753381.4214,59.021181933,-84.528160117
1885304.7013,58.639852121,-91.122087513
2027153.803,58.251623677,-98.131490769
2179675.5391,57.741102267,-105.11852548
2343672.9116,57.156425358,-112.32646549
2520009.3399,56.448228909,-119.67923145
2709613.2066,55.656006035,-127.44656108
2913482.7452,54.781492332,-134.85588504
3132691.2955,53.782904999,-142.67260125
3368392.9548,52.77364579,-149.98891094
3621828.6539,51.624336015,-157.38757185
3894332.6905,50.437364935,-164.36276117
4187339.7539,49.154067195,-171.11662644
4502392.4785,47.859987272,-177.66200315
4841149.5655,46.479029371,175.69183623
5205394.5159,45.124194057,169.59272008
5597045.0199,43.647605691,163.76999122
6018163.0535,42.219137879,158.12767031
6470965.7346,40.772558056,152.27247733
6957836.9955,39.325963788,147.21766731
7481340.1339,37.842244082,142.26595031
8044231.3086,36.332214396,137.12975111
8649474.0498,34.895725163,131.95584543
9300254.862,33.424807863,127.22507167
10000000.0,32.021701355,122.16400865
5.0,47.629818188,-163.12329052
5.376197,49.077645855,-172.48129662
5.780698,50.401575778,177.78194225
6.215634,51.527203161,168.78732813
6.683295,52.550670483,159.75415321
7.186141,53.52697622,150.36685858
7.726822,54.318208213,141.7146003
8.308183,55.069614456,133.21253483
8.933285,55.713167106,125.13672123
9.60542,56.275084266,117.4842265
10.328125,56.775342966,110.10680176
11.105207,57.22920178,103.26140479
11.940755,57.607345772,96.719771987
12.83917,57.974115193,90.408496075
13.805181,58.263977227,84.823588849
14.843874,58.516038198,79.205471527
15.960717,58.770167429,74.161967552
17.161591,58.977223875,69.213618774
18.452818,59.160178487,64.716545828
19.841196,59.32492252,60.335740051
21.334035,59.474417256,56.352255844
22.939194,59.599908529,52.599613791
24.665124,59.700609542,49.052794687
26.520912,59.792511042,45.845904709
28.516328,59.907092519,42.672458275
30.661878,59.98822237,39.856314627
32.968858,60.037484441,37.202619026
35.449413,60.101502584,34.681181575
38.116604,60.134343265,32.257068952
40.984473,60.187889189,30.014005575
44.068118,60.228890596,28.158208216
47.383775,60.266338853,26.161887307
50.948899,60.32905993,24.353195594
54.782261,60.332662102,22.513803525
58.904043,60.346241918,20.948059453
63.335945,60.374310707,19.511207893
68.1013,60.413863989,18.310388224
73.225198,60.406115559,17.052952647
78.734614,60.42183052,15.812009957
84.658555,60.434189679,14.814345198
91.02821,60.460179437,13.739899381
97.877114,60.441773631,12.887667131
105.241324,60.454512993,12.039339221
113.159613,60.476407856,11.076039071
121.673669,60.501939319,10.161141331
130.828317,60.484084779,9.6524953687
140.671754,60.497872918,8.9121826607
151.255806,60.512176304,8.3445477869
162.636194,60.506830349,7.8395427062
174.872836,60.509138591,7.1433849053
188.030155,60.50837394,6.6995995749
202.177421,60.529613703,6.3416014024
217.389119,60.513420036,5.7233440391
233.745336,60.52674467,5.3790174547
251.332183,60.517513673,4.9785331827
270.242253,60.496388192,4.8306087527
290.575105,60.538594975,4.2837960965
312.437787,60.524767477,3.9252259976
335.945403,60.522517822,3.8032238506
361.221717,60.515021253,3.4550026261
388.399805,60.515063896,3.240827376
417.622754,60.543927495,3.0102709008
449.044419,60.53175337,2.712947909
482.830229,60.530672405,2.6502124355
519.158062,60.517860165,2.3710386557
558.219178,60.537541812,2.180193314
600.219227,60.546028774,1.9557754712
645.379332,60.539118111,1.7449756177
693.937253,60.525746498,1.6171378027
746.148642,60.537858211,1.5663618694
802.288381,60.526137236,1.38083381
862.652038,60.536759849,1.2120753981
927.557418,60.548567819,1.1916461289
997.346235,60.534703685,1.0092252736
1072.385919,60.522954147,0.9484907296
1153.071539,60.527381757,0.76292540305
1239.827893,60.539528262,0.72050200054
1333.111739,60.556099,0.60566783266
1433.414201,60.537006165,0.53670445569
1541.263354,60.540025842,0.33611770579
1657.227009,60.537427986,0.20434242762
1781.915693,60.531549653,0.1660941283
1915.985873,60.514864225,0.13830550263
2060.143406,60.53396752,0.057524889293
2215.147258,60.551390827,-0.10158316332
2381.8135,60.52250729,-0.01863755402
2561.019601,60.540619587,-0.18517104296
2753.709054,60.528115684,-0.28560788674
2960.896335,60.531703971,-0.3955382092
3183.672253,60.542256995,-0.60882150292
3423.209687,60.57037359,-0.8495402256
3680.769761,60.547499341,-0.65847489191
3957.708488,60.536441251,-0.46079256643
4255.483905,60.538403491,-0.72386791017
4575.663752,60.488843869,-0.95696375445
4919.933722,60.527565194,-1.1802175662
5290.106341,60.557317951,-1.2572455475
5688.130508,60.515287858,-1.1987116435
6116.101754,60.556206924,-1.3555325009
6576.27328,60.520662003,-1.2166529099
7071.067812,60.523535492,-1.7112520568
7603.090363,60.507263861,-1.9134427342
8175.141946,60.508509199,-2.0311375485
8790.234319,60.511987871,-2.0357796378
9451.605842,60.541501853,-2.1201156612
10162.73853,60.499499331,-2.4212309867
10927.376379,60.51533411,-2.5438572368
11749.545084,60.502113533,-2.7401725431
12633.573228,60.516653826,-2.6790488372
13584.115076,60.507384201,-3.0176995779
14606.175075,60.503947461,-3.3368769189
15705.134205,60.519721829,-3.7425846831
16886.778307,60.538971552,-3.8687660116
18157.328544,60.52532269,-4.1928153527
19523.474155,60.499526088,-4.6173109311
20992.407676,60.51090597,-4.9184989094
22571.862801,60.536995305,-5.0619556135
24270.155104,60.509109034,-5.4619614752
26096.225818,60.530338891,-6.3089400509
28059.688906,60.50194741,-6.4175520466
30170.881683,60.528645787,-7.129210795
32440.919233,60.481152391,-7.3135064604
34881.752935,60.499507528,-8.0638021554
37506.233381,60.466804034,-8.7251243041
40328.178031,60.54363509,-9.3692023193
43362.443964,60.479356982,-10.13807653
46625.006097,60.536246425,-10.765546271
50133.041286,60.54292054,-11.396697872
53905.018765,60.503621343,-12.509646833
57960.797381,60.519470879,-13.26741231
62321.730148,60.513696719,-14.410956274
67010.776664,60.507729244,-15.283335217
72052.623996,60.483860221,-16.578103731
77473.816648,60.480751362,-17.748320994
83302.896316,60.495633868,-19.303957653
89570.552153,60.484809133,-20.814504678
96309.782347,60.519761354,-22.056579644
103556.06785,60.526475008,-23.891771958
111347.55916,60.536035963,-25.520109143
119725.27722,60.534829596,-27.305573335
128733.32936,60.546625376,-29.594115435
138419.14148,60.532291097,-31.687511416
148833.70782,60.537174688,-34.383410612
160031.85937,60.547935692,-36.917000225
172072.55258,60.534205913,-39.690008271
185019.17972,60.565014318,-42.881896503
198939.90269,60.592162341,-46.005115926
213908.01181,60.553916176,-49.939245951
230002.31175,60.581962579,-53.837943857
247307.53637,60.559566961,-57.781379169
265914.79485,60.568703405,-62.421632893
285922.05138,60.547857447,-67.462609136
307434.6409,60.584554033,-72.524513035
330565.82369,60.597680665,-78.343369005
355437.38166,60.593318307,-84.829821595
382180.2595,60.607030191,-91.685700693
410935.25411,60.550897677,-99.143812225
441853.75584,60.535536347,-107.08046674
475098.54558,60.521029554,-116.56956335
510844.65171,60.434076324,-126.60235577
549280.27165,60.327550855,-137.63899569
590607.76269,60.160262231,-150.36806165
635044.70733,59.875707778,-164.03072893
682825.05883,59.343971405,-179.40498173
734200.37296,58.638975383,163.8817972
789441.13237,57.579022239,146.28198609
848838.17065,56.189911526,127.89407928
912704.20354,54.479660077,110.43746397
981375.47527,52.462527357,93.432575467
1055213.5289,50.229967739,77.143716093
1134607.1098,47.83684076,62.468736481
1219974.2121,45.344511847,48.157875914
1311764.2798,42.768496154,34.463484399
1410460.5726,40.113308749,21.47391258
1516582.7104,37.40390093,8.8018437417
1630689.409,34.652001138,-3.4103477476
1753381.4214,31.831364452,-15.265388908
1885304.7013,28.962269388,-27.447537163
2027153.803,25.996870139,-38.948994998
2179675.5391,22.905904651,-50.68780912
2343672.9116,19.803652089,-62.013774489
2520009.3399,16.541935484,-74.004300378
2709613.2066,13.243043933,-84.506835984
2913482.7452,9.8076656247,-96.395653829
3132691.2955,6.3958477647,-106.2946907
3368392.9548,2.9715431054,-117.49540266
3621828.6539,-0.59411562411,-127.47535124
3894332.6905,-4.3072566539,-138.15690294
4187339.7539,-8.3618491043,-141.73158815
4502392.4785,-12.812221153,-160.74397443
4841149.5655,-16.331410349,-173.19559556
5205394.5159,-16.908921716,-178.1871621
5597045.0199,-25.136720889,-153.85444925
6018163.0535,-30.582358667,173.46907308
6470965.7346,-29.741724174,158.32991689
6957836.9955,-27.542381939,112.48415823
7481340.1339,-36.673623808,85.932578834
8044231.3086,-36.670561447,-149.14472184
8649474.0498,-31.0728203,-85.44998495
9300254.862,-41.666659269,-36.355085367
10000000.0,-39.197020539,82.413786227
5.0,47.602587312,-162.79198735
5.376197,49.063701817,-172.31582386
5.780698,50.375882244,177.8628424
6.215634,51.497563576,168.90080216
6.683295,52.519901638,159.68059944
7.186141,53.504375879,150.34266175
7.726822,54.310772411,141.83244276
8.308183,55.076176129,133.24625864
8.933285,55.715752703,125.13389446
9.60542,56.264678219,117.50065729
10.328125,56.766425346,110.15122393
11.105207,57.229975977,103.24311249
11.940755,57.611621719,96.687943696
12.83917,57.953911257,90.466701565
13.805181,58.255914489,84.716825316
14.843874,58.509158511,79.22575511
15.960717,58.753626511,74.086789753
17.161591,58.978016345,69.321359635
18.452818,59.174250178,64.685299104
19.841196,59.307375391,60.480086494
21.334035,59.473914529,56.290929192
22.939194,59.583362031,52.43460378
24.665124,59.694214103,49.069107894
26.520912,59.793641586,45.789856917
28.516328,59.894811617,42.605419727
30.661878,59.978601124,39.769266264
32.968858,60.028967074,37.086358494
35.449413,60.105439593,34.601701352
38.116604,60.127491322,32.273180485
40.984473,60.18543425,29.952439527
44.068118,60.215237126,27.974678311
47.383775,60.260102756,26.030715034
50.948899,60.285896554,24.346484789
54.782261,60.320523267,22.636691861
58.904043,60.35382523,20.946895191
63.335945,60.371588219,19.604915646
68.1013,60.390471524,18.296793517
73.225198,60.412550884,16.950894009
78.734614,60.407869957,15.720285871
84.658555,60.433382685,14.591659089
91.02821,60.428677681,13.678625494
97.877114,60.45181582,12.622050777
105.241324,60.454731215,11.679273355
113.159613,60.484002667,11.014232334
121.673669,60.472012038,10.349935181
130.828317,60.491418053,9.5114600164
140.671754,60.484034141,8.8035623791
151.255806,60.479173178,8.1044657601
162.636194,60.497256732,7.5565701658
174.872836,60.507491246,7.0480910776
188.030155,60.483663765,6.4493659617
202.177421,60.486328124,6.1148318178
217.389119,60.518229301,5.5584643465
233.745336,60.507377504,5.1525373778
251.332183,60.522892349,4.7832164814
270.242253,60.517821449,4.4047699918
290.575105,60.520921752,4.0340739091
312.437787,60.534101613,3.7222928565
335.945403,60.52754235,3.3374356475
361.221717,60.495377922,3.1945104893
388.399805,60.510554147,2.958315455
417.622754,60.538795177,2.5757715757
449.044419,60.550152461,2.2638673604
482.830229,60.547276885,2.0100580509
519.158062,60.507381182,1.7844789578
558.219178,60.546313504,1.5926927962
600.219227,60.516660647,1.3794945682
645.379332,60.52443316,1.1301490001
693.937253,60.51243976,0.96121742881
746.148642,60.510580462,0.77660046169
802.288381,60.538388821,0.59047261823
862.652038,60.533092658,0.41824137459
927.557418,60.542235858,0.2168398526
997.346235,60.544106132,0.0002315104951
1072.385919,60.539261626,-0.17209911288
1153.071539,60.526062124,-0.29010891966
1239.827893,60.53556689,-0.51512418572
1333.111739,60.539293984,-0.69673625788
1433.414201,60.516546672,-0.94200864672
1541.263354,60.526584383,-1.0657981574
1657.227009,60.534206564,-1.3142844134
1781.915693,60.521101624,-1.52607785
1915.985873,60.524778577,-1.8091925076
2060.143406,60.528362055,-1.9083796518
2215.147258,60.52505901,-2.2620752833
2381.8135,60.528369309,-2.3942006068
2561.019601,60.530864934,-2.7160949185
2753.709054,60.528938374,-2.9547629166
2960.896335,60.52856261,-3.2939316736
3183.672253,60.545726457,-3.7809672383
3423.209687,60.542822946,-3.7555741583
3680.769761,60.523693487,-4.4158913486
3957.708488,60.535960457,-4.5979580257
4255.483905,60.520122348,-5.0716059521
4575.663752,60.500182619,-5.3217437354
4919.933722,60.513150854,-5.6818970077
5290.106341,60.539737773,-6.2251556321
5688.130508,60.561651442,-6.7359600174
6116.101754,60.479638221,-7.5709260544
6576.27328,60.504804985,-7.9966914514
7071.067812,60.513449632,-8.6956557667
7603.090363,60.49940398,-9.2424224559
8175.141946,60.482860046,-9.6337668236
8790.234319,60.503416693,-10.487527263
9451.605842,60.480297177,-11.466038616
10162.73853,60.506747315,-12.281119386
10927.376379,60.495643266,-13.182158182
11749.545084,60.499113574,-13.974444475
12633.573228,60.488985516,-15.026757073
13584.115076,60.484261619,-16.295986961
14606.175075,60.489757836,-17.797888212
15705.134205,60.465629557,-18.757495403
16886.778307,60.463012456,-20.344724344
18157.328544,60.455073582,-21.766865906
19523.474155,60.429746987,-23.548725863
20992.407676,60.404716313,-25.118124558
22571.862801,60.406143505,-27.16626282
24270.155104,60.42490282,-29.41363882
26096.225818,60.379173257,-31.135599364
28059.688906,60.391213845,-33.65366699
30170.881683,60.388506918,-36.557870649
32440.919233,60.315059831,-39.36936236
34881.752935,60.359199577,-42.030110117
37506.233381,60.304537713,-45.285972075
40328.178031,60.281256584,-48.875142588
43362.443964,60.293408301,-52.853894806
46625.006097,60.2439874,-56.946690057
50133.041286,60.18985016,-61.670153581
53905.018765,60.115690637,-66.43778633
57960.797381,60.061216211,-72.278851348
62321.730148,59.990040378,-78.218291992
67010.776664,59.829971135,-85.067268761
72052.623996,59.661595808,-92.272849915
77473.816648,59.421461005,-100.12871321
83302.896316,59.039800786,-109.01811236
89570.552153,58.584994115,-118.59302358
96309.782347,57.933082337,-128.52420225
103556.06785,57.148910263,-139.11554008
111347.55916,56.09377795,-149.92424863
119725.27722,54.876034337,-159.98198196
128733.32936,53.508613921,-169.90996358
138419.14148,51.93664243,-178.88464069
148833.70782,50.290122828,172.59507923
160031.85937,48.599739334,164.65608232
172072.55258,46.784680699,157.44204798
185019.17972,45.031656835,150.97543609
198939.90269,43.148528732,145.0769083
213908.01181,41.348688666,139.4843534
230002.31175,39.450478482,134.07207708
247307.53637,37.539559975,129.41519349
265914.79485,35.69331347,124.78572566
285922.05138,33.802545635,120.63236663
307434.6409,31.90826842,116.59962266
330565.82369,30.015267136,112.98332846
355437.38166,28.167410986,108.70644014
382180.2595,26.231811034,105.24677523
410935.25411,24.363725837,101.70822365
441853.75584,22.468593479,98.077117494
475098.54558,20.612717469,94.899561002
510844.65171,18.779651964,91.419197775
549280.27165,16.827488603,88.001616506
590607.76269,15.028533491,84.801867965
635044.70733,13.01303155,80.945077327
682825.05883,11.243019611,77.731560292
734200.37296,9.2733950282,73.623993973
789441.13237,7.3937337131,69.683773552
848838.17065,5.5285094922,65.459517869
912704.20354,3.8032668962,61.989984442
981375.47527,1.8608034016,56.480371526
1055213.5289,-0.43061057923,51.52800578
1134607.1098,-2.7829149596,44.40320431
1219974.2121,-4.1487212741,45.505390432
1311764.2798,-6.1366603456,33.792729161
1410460.5726,-7.9907287784,31.105098061
1516582.7104,-10.070998534,29.319537454
1630689.409,-10.931745546,20.633496335
1753381.4214,-13.188623094,9.9884199873
1885304.7013,-16.047033102,5.3939046758
2027153.803,-16.649946378,-9.9041301711
2179675.5391,-17.364066382,-17.798818833
2343672.9116,-21.986682522,-9.4315878041
2520009.3399,-21.707382461,-37.26056894
2709613.2066,-23.178300112,-27.876872993
2913482.7452,-24.843371166,-32.864236586
3132691.2955,-23.314881303,-58.654142508
3368392.9548,-20.960000925,-57.728511998
3621828.6539,-29.310636789,-71.717899327
3894332.6905,-24.401260617,-40.931616928
4187339.7539,-28.817502411,-77.073319958
4502392.4785,-29.481222554,-75.993886463
4841149.5655,-40.244104884,-118.21435217
5205394.5159,-27.669426015,-148.96244248
5597045.0199,-32.206325249,-25.751389844
6018163.0535,-27.928671712,-105.77867299
6470965.7346,-32.279267427,173.22380085
6957836.9955,-41.480474789,145.73051616
7481340.1339,-33.188877862,153.89177573
8044231.3086,-28.849080008,-119.74531313
8649474.0498,-30.034546759,-178.69773416
9300254.862,-45.143586827,-59.913616201
10000000.0,-36.998175549,-119.65117097
5.0,47.52543048,-161.90261366
5.376197,49.008296873,-171.66270875
5.780698,50.352719687,178.5698445
6.215634,51.49323169,169.31739713
6.683295,52.509611919,160.20037036
7.186141,53.488976223,150.69055628
7.726822,54.303258609,142.15908213
8.308183,55.064400164,133.51110441
8.933285,55.693632443,125.33377561
9.60542,56.280992094,117.64621183
10.328125,56.77648262,110.23182346
11.105207,57.22775264,103.34679065
11.940755,57.620737855,96.835446221
12.83917,57.976206825,90.482527836
13.805181,58.249208027,84.886515227
14.843874,58.544696587,79.453733149
15.960717,58.764274825,74.069185051
17.161591,58.977354688,69.307359711
18.452818,59.16316428,64.749620592
19.841196,59.322588879,60.361801517
21.334035,59.468847243,56.377543785
22.939194,59.595131093,52.559011984
24.665124,59.707158126,49.095747151
26.520912,59.799521503,45.750030315
28.516328,59.89221098,42.708288714
30.661878,59.976710858,39.833234701
32.968858,60.038628469,37.059409698
35.449413,60.088728647,34.585224739
38.116604,60.157142752,32.221762908
40.984473,60.214469948,29.870925039
44.068118,60.224609146,27.849215784
47.383775,60.262111494,26.006572861
50.948899,60.30042844,24.161396292
54.782261,60.327083289,22.410068134
58.904043,60.360603238,20.909083033
63.335945,60.368959606,19.421575677
68.1013,60.400553007,18.03666739
73.225198,60.390481189,16.72043925
78.734614,60.438080811,15.51328035
84.658555,60.426070994,14.454969358
91.02821,60.433700491,13.496506566
97.877114,60.449811269,12.535098105
105.241324,60.462507096,11.559988046
113.159613,60.494098701,10.528536505
121.673669,60.490450095,9.8256291255
130.828317,60.473810718,9.1731068671
140.671754,60.505757612,8.425078286
151.255806,60.501846574,7.6961717128
162.636194,60.473323907,7.087088329
174.872836,60.512998912,6.4902445417
188.030155,60.508801292,5.8908986003
202.177421,60.497756966,5.5222983672
217.389119,60.516058516,5.0344607104
233.745336,60.511902317,4.6303840345
251.332183,60.505680769,4.0557650384
270.242253,60.52836519,3.6558641461
290.575105,60.53138955,3.2348350461
312.437787,60.533536085,2.8391690863
335.945403,60.532885687,2.5187203385
361.221717,60.524545647,2.2036798796
388.399805,60.527496827,1.7920270188
417.622754,60.524559195,1.4439680433
449.044419,60.533384345,1.1386195551
482.830229,60.531203218,0.84715866765
519.158062,60.537122225,0.56444009743
558.219178,60.519892323,0.19266795805
600.219227,60.531414853,-0.077882618155
645.379332,60.534266259,-0.4499651145
693.937253,60.540532448,-0.74453095446
746.148642,60.531183945,-1.1533906798
802.288381,60.517700744,-1.3801785946
862.652038,60.540511762,-1.8279901218
927.557418,60.53582006,-2.1606932026
997.346235,60.530345377,-2.4082104812
1072.385919,60.52648192,-2.8378271953
1153.071539,60.534064161,-3.2107763269
1239.827893,60.542626125,-3.6962154717
1333.111739,60.536676607,-4.0696511242
1433.414201,60.531795495,-4.535136126
1541.263354,60.516282916,-4.8473245636
1657.227009,60.509887049,-5.4084358838
1781.915693,60.501438432,-5.8612904784
1915.985873,60.525967943,-6.4938197757
2060.143406,60.535631178,-7.0718397899
2215.147258,60.504442508,-7.8055390749
2381.8135,60.510434189,-8.4337205845
2561.019601,60.513143742,-9.2036148601
2753.709054,60.507949514,-9.9180730639
2960.896335,60.508446443,-10.661466781
3183.672253,60.545580943,-11.542661071
3423.209687,60.516539507,-12.477937279
3680.769761,60.46818019,-13.248737859
3957.708488,60.487443571,-14.506917857
4255.483905,60.499505993,-15.598690972
4575.663752,60.48146909,-16.721320956
4919.933722,60.513468745,-18.218240774
5290.106341,60.521954304,-19.563214599
5688.130508,60.450649771,-20.985523623
6116.101754,60.484365893,-22.561675098
6576.27328,60.453642579,-24.37202306
7071.067812,60.439720491,-26.095624744
7603.090363,60.453735147,-28.489636071
8175.141946,60.450190247,-30.447782865
8790.234319,60.442266077,-32.630646871
9451.605842,60.439148949,-35.298870918
10162.73853,60.377258026,-37.919472177
10927.376379,60.346418716,-40.724894646
11749.545084,60.384806943,-43.963051301
12633.573228,60.330158761,-47.551220247
13584.115076,60.338027643,-50.850427964
14606.175075,60.267043243,-55.367945678
15705.134205,60.239293196,-59.802259829
16886.778307,60.183649452,-64.53484453
18157.328544,60.135139982,-69.991718342
19523.474155,60.059312978,-75.909734497
20992.407676,59.92825347,-82.381477961
22571.862801,59.710854997,-89.634353544
24270.155104,59.499241158,-97.426226681
26096.225818,59.095857428,-106.11092052
28059.688906,58.632122107,-115.5227707
30170.881683,57.987440962,-125.24866373
32440.919233,57.167971592,-135.25996851
34881.752935,56.178045696,-145.37859044
37506.233381,54.981946114,-155.61234478
40328.178031,53.588811189,-165.23970817
43362.443964,52.111742655,-174.17473839
46625.006097,50.446045362,177.50555921
50133.041286,48.723174369,170.01866033
53905.018765,46.971237129,163.16466165
57960.797381,45.132666306,156.87714237
62321.730148,43.319463884,151.09889579
67010.776664,41.476166305,146.26380222
72052.623996,39.635316594,141.48481357
77473.816648,37.695870082,137.17128048
83302.896316,35.821143419,133.52038939
89570.552153,33.983841964,129.69923169
96309.782347,32.109820956,126.09486991
103556.06785,30.221116679,123.02681427
111347.55916,28.300844009,119.99053428
119725.27722,26.445417897,116.98677448
128733.32936,24.534588627,114.82512054
138419.14148,22.639718074,112.1818984
148833.70782,20.77462301,109.4980417
160031.85937,18.862006731,107.53591273
172072.55258,17.009851275,104.7551737
