Frequency (Hz),Magnitude (dB),Phase (°)
13584.115076,60.536604012,-0.575335689
14606.175075,60.551362942,-0.67406207594
15705.134205,60.550854312,-0.63382797063
16886.778307,60.500418188,-0.82523829113
18157.328544,60.546300457,-0.84488102086
19523.474155,60.530994207,-0.8952414593
20992.407676,60.539583866,-0.80934177361
22571.862801,60.507741202,-1.0522519798
24270.155104,60.5258864,-0.96697288813
26096.225818,60.525761818,-1.0828325461
28059.688906,60.549016585,-1.1717496484
30170.881683,60.546760498,-1.3908469409
32440.919233,60.545036245,-1.4004112471
34881.752935,60.547591515,-1.626133145
37506.233381,60.49797885,-1.6616090638
40328.178031,60.556955963,-1.7871164984
43362.443964,60.534735127,-1.9976036863
46625.006097,60.524257981,-2.0481904948
50133.041286,60.51170314,-2.2137512081
53905.018765,60.537449531,-2.5399319193
57960.797381,60.534524704,-2.6515745667
62321.730148,60.541156604,-2.8222126179
67010.776664,60.54930574,-2.9397191049
72052.623996,60.531597445,-3.3404962867
77473.816648,60.518470154,-3.5525662646
83302.896316,60.527340796,-3.5679934141
89570.552153,60.538731033,-3.9487576639
96309.782347,60.530418798,-3.9608570018
103556.06785,60.533088427,-4.4822989672
111347.55916,60.498874252,-4.6856175379
119725.27722,60.530091975,-5.1939706474
128733.32936,60.546551221,-5.6134477233
138419.14148,60.526978693,-6.0935984033
148833.70782,60.534327801,-6.4081054882
160031.85937,60.560981032,-6.8133731139
172072.55258,60.540280569,-7.453649459
185019.17972,60.518129369,-8.2587302608
198939.90269,60.53739657,-8.7152441275
213908.01181,60.563462617,-9.4350010627
230002.31175,60.552487518,-10.194702605
247307.53637,60.510861659,-10.866825647
265914.79485,60.527408735,-11.848726686
285922.05138,60.541899584,-12.589446272
307434.6409,60.578816964,-13.349099137
330565.82369,60.552041128,-14.757636211
355437.38166,60.507623608,-15.860833833
382180.2595,60.54742463,-17.041485473
410935.25411,60.556678698,-18.443839155
441853.75584,60.522395553,-19.718307867
475098.54558,60.510345752,-21.2431691
510844.65171,60.545982425,-22.943528038
549280.27165,60.504222086,-24.858863932
590607.76269,60.513224795,-26.70331646
635044.70733,60.48281387,-28.580089522
682825.05883,60.501815501,-31.028329319
734200.37296,60.489545495,-33.625583451
789441.13237,60.456556293,-36.162864633
848838.17065,60.389447863,-39.110279124
912704.20354,60.363430145,-42.200503221
981375.47527,60.317417426,-45.435504928
1055213.5289,60.246929657,-49.000327163
1134607.1098,60.178660343,-53.011520185
1219974.2121,60.070930089,-57.347932462
1311764.2798,59.951966797,-61.749849396
1410460.5726,59.807932646,-66.554994155
1516582.7104,59.628380237,-71.847213199
1630689.409,59.431107275,-77.428440894
1753381.4214,59.085502583,-83.425627541
1885304.7013,58.793297843,-89.81045746
2027153.803,58.394444447,-96.505104619
2179675.5391,57.887908362,-103.68842419
2343672.9116,57.304273732,-110.85556777
2520009.3399,56.602172195,-118.45112016
2709613.2066,55.866931773,-125.80373681
2913482.7452,55.004338169,-133.40080873
3132691.2955,54.091623549,-141.01733719
3368392.9548,53.045108358,-148.40968894
3621828.6539,51.969014927,-155.77824124
3894332.6905,50.74096804,-163.02947913
4187339.7539,49.490695154,-169.98398193
4502392.4785,48.218572963,-176.56092777
4841149.5655,46.887436092,176.94207222
5205394.5159,45.458087568,170.69934584
5597045.0199,44.062428152,164.74622163
6018163.0535,42.612326242,158.93605151
6470965.7346,41.172636587,153.23851204
6957836.9955,39.709505715,147.96643326
7481340.1339,38.245619798,142.73606752
8044231.3086,36.772857339,137.36729606
8649474.0498,35.354199645,132.29122806
9300254.862,33.886993323,127.43401583
10000000.0,32.46735725,122.29314326
5.0,47.720926354,-162.92128781
5.376197,49.161664977,-172.4438633
5.780698,50.495693744,177.86494535
6.215634,51.605794829,168.71780374
6.683295,52.633385801,159.74779006
7.186141,53.606225136,150.30223923
7.726822,54.39431128,141.73869274
8.308183,55.137268224,133.06167771
8.933285,55.793448235,125.05477571
9.60542,56.331018235,117.21126253
10.328125,56.858586717,109.89317573
11.105207,57.283883329,103.04595939
11.940755,57.651346532,96.533998567
12.83917,58.007866292,90.225896857
13.805181,58.30239639,84.637250167
14.843874,58.560514406,78.930314461
15.960717,58.809478873,73.904428934
17.161591,59.005338805,69.08520678
18.452818,59.189440916,64.42051312
19.841196,59.37064142,60.168274113
21.334035,59.485466713,56.139994298
22.939194,59.64102411,52.444292382
24.665124,59.736008924,48.850252916
26.520912,59.818318801,45.552723496
28.516328,59.921543589,42.49653255
30.661878,59.996662007,39.57784993
32.968858,60.055098232,36.993176116
35.449413,60.111979581,34.450900595
38.116604,60.162952105,32.166564989
40.984473,60.203937349,29.892974169
44.068118,60.24157011,27.80009941
47.383775,60.264209705,25.885635136
50.948899,60.313853618,24.222099787
54.782261,60.357638547,22.42121539
58.904043,60.367190339,21.072643336
63.335945,60.393037447,19.491945875
68.1013,60.400656446,18.202151903
73.225198,60.4016986,16.883905341
78.734614,60.434365212,15.802738304
84.658555,60.430996005,14.862676698
91.02821,60.45250488,13.705249051
97.877114,60.425550542,12.69426804
105.241324,60.443262089,11.815094184
113.159613,60.473332381,10.943172245
121.673669,60.478366154,10.255723583
130.828317,60.465671001,9.3708812164
140.671754,60.498903361,8.8011300914
151.255806,60.498375056,8.2075291793
162.636194,60.480066114,7.6011179225
174.872836,60.496774498,7.2766920889
188.030155,60.506766201,6.7232975286
202.177421,60.526714423,6.2308231867
217.389119,60.492538726,5.6594178407
233.745336,60.498491466,5.4128945464
251.332183,60.520435427,5.0416440669
270.242253,60.495079371,4.6187611798
290.575105,60.520981651,4.1024991089
312.437787,60.518184329,3.8493028807
335.945403,60.520976363,3.7433849144
361.221717,60.526246667,3.4353813048
388.399805,60.510787582,3.1848722844
417.622754,60.536143643,2.883889676
449.044419,60.526275685,2.7117348527
482.830229,60.53379629,2.5210739335
519.158062,60.509468834,2.2671997466
558.219178,60.533461023,2.0426498752
600.219227,60.527285518,2.0180464107
645.379332,60.520717578,1.8006861514
693.937253,60.509944396,1.6171427952
746.148642,60.507710649,1.6198170844
802.288381,60.516365133,1.3579411314
862.652038,60.535399085,1.2368212893
927.557418,60.511761819,1.0563844442
997.346235,60.529779555,1.0119866519
1072.385919,60.520786525,0.93516239593
1153.071539,60.528288708,0.82712418281
1239.827893,60.518407514,0.6841490794
1333.111739,60.524549288,0.63445707198
1433.414201,60.544373707,0.47776297759
1541.263354,60.534406071,0.43487523475
1657.227009,60.543348144,0.33258291868
1781.915693,60.520672369,0.42303893283
1915.985873,60.533806916,0.29078362089
2060.143406,60.523151549,0.21043132131
2215.147258,60.530927125,-0.081023623752
2381.8135,60.533481168,-0.16289648136
2561.019601,60.523332504,-0.11676297968
2753.709054,60.532759254,-0.18604271437
2960.896335,60.521296978,-0.3151675523
3183.672253,60.557849317,-0.38703264924
3423.209687,60.537155565,-0.22882604283
3680.769761,60.545745246,-0.46204846895
3957.708488,60.483375937,-0.54517156373
4255.483905,60.545107259,-0.44359311982
4575.663752,60.525998346,-0.93752455666
4919.933722,60.540806738,-0.66280273196
5290.106341,60.523688241,-0.98411043154
5688.130508,60.509940448,-1.3943937571
6116.101754,60.524307705,-1.2447761765
6576.27328,60.518136839,-1.582767361
7071.067812,60.533191395,-1.5523703111
7603.090363,60.530783563,-1.7378156642
8175.141946,60.534390977,-1.7331418938
8790.234319,60.566789202,-2.0302335991
9451.605842,60.581912727,-1.9349587161
10162.73853,60.513992371,-2.1240566212
10927.376379,60.493518783,-2.3806952252
11749.545084,60.50397722,-2.4396076095
12633.573228,60.487988751,-2.993061775
13584.115076,60.566410803,-2.9008310166
14606.175075,60.539114154,-3.2259687359
15705.134205,60.522527622,-3.6087744824
16886.778307,60.558156341,-3.8264137869
18157.328544,60.541945691,-4.0960978605
19523.474155,60.512856664,-4.5661111017
20992.407676,60.512285467,-4.8067785322
22571.862801,60.5524738,-5.201863381
24270.155104,60.524585035,-5.610117734
26096.225818,60.560337281,-6.015354324
28059.688906,60.515972015,-6.4625974065
30170.881683,60.521212558,-6.9372994704
32440.919233,60.525778295,-7.4667829804
34881.752935,60.532466269,-8.096820381
37506.233381,60.535631289,-8.6739340004
40328.178031,60.535718175,-9.3862347438
43362.443964,60.518776619,-10.096942432
46625.006097,60.540932712,-11.027801499
50133.041286,60.513061604,-11.513937343
53905.018765,60.521318107,-12.591841199
57960.797381,60.534649267,-13.222496396
62321.730148,60.520228095,-14.63308354
67010.776664,60.544686693,-15.64027716
72052.623996,60.492508123,-16.637688501
77473.816648,60.498554913,-18.057289839
83302.896316,60.551659601,-19.184871358
89570.552153,60.496315872,-20.528897005
96309.782347,60.534021558,-22.186339802
103556.06785,60.508992481,-24.049331466
111347.55916,60.517407813,-25.749872467
119725.27722,60.522141459,-27.821131472
128733.32936,60.52748358,-29.794361198
138419.14148,60.544990302,-32.034249684
148833.70782,60.513815301,-34.547265174
160031.85937,60.552802473,-37.116702193
172072.55258,60.530117614,-40.103121601
185019.17972,60.54952519,-43.184094179
198939.90269,60.562334262,-46.492830683
213908.01181,60.566176875,-50.099774047
230002.31175,60.585412632,-54.036641636
247307.53637,60.571719461,-58.113685141
265914.79485,60.566253328,-62.433816539
285922.05138,60.58685656,-67.193123127
307434.6409,60.574334914,-72.709486376
330565.82369,60.570296888,-78.713614056
355437.38166,60.563845958,-85.008203597
382180.2595,60.565326303,-91.704115658
410935.25411,60.574547125,-99.39792353
441853.75584,60.545625325,-107.73022545
475098.54558,60.494771345,-116.89264028
510844.65171,60.380703486,-126.71255091
549280.27165,60.269400347,-137.80877135
590607.76269,60.111797668,-150.47483678
635044.70733,59.795821867,-164.41198018
682825.05883,59.297492611,-179.85044701
734200.37296,58.56293511,163.64517614
789441.13237,57.533748431,146.02243041
848838.17065,56.125362501,127.89766063
912704.20354,54.356630981,110.2485467
981375.47527,52.351852705,93.209529096
1055213.5289,50.102970832,77.425098081
1134607.1098,47.712735686,62.214273586
1219974.2121,45.216628014,48.061453158
1311764.2798,42.648035247,34.994307201
1410460.5726,40.00652833,21.986218178
1516582.7104,37.272914742,9.549118543
1630689.409,34.533965024,-2.445039039
1753381.4214,31.729663199,-14.479985496
1885304.7013,28.819641265,-26.210729042
2027153.803,25.90053063,-38.037197099
2179675.5391,22.863314183,-49.614282298
2343672.9116,19.760329351,-60.938163499
2520009.3399,16.535789908,-72.24535585
2709613.2066,13.281161076,-84.022299894
2913482.7452,9.9799945158,-95.087301904
3132691.2955,6.5147025417,-106.82243625
3368392.9548,2.6757920406,-117.87566009
3621828.6539,-0.83824426762,-125.47823527
3894332.6905,-4.2920013736,-137.63024227
4187339.7539,-8.892431373,-149.37647581
4502392.4785,-11.390061393,-155.39353566
4841149.5655,-15.477579718,-167.1243676
5205394.5159,-19.789377615,-179.39783841
5597045.0199,-21.859617226,-166.51090032
6018163.0535,-24.750992598,154.06984011
6470965.7346,-25.044105179,141.22740527
6957836.9955,-26.868390485,-164.26331942
7481340.1339,-44.526836746,-166.78643611
8044231.3086,-29.256981656,63.484504483
8649474.0498,-30.727187347,89.727794357
9300254.862,-30.760029809,-122.97544499
10000000.0,-35.681913316,34.466014941
5.0,47.703763366,-162.72798782
5.376197,49.136676999,-172.25801896
5.780698,50.474038935,177.91708975
6.215634,51.593216262,168.91864508
6.683295,52.618326865,159.84459211
7.186141,53.578165957,150.3733362
7.726822,54.392988229,141.79680069
8.308183,55.134369863,133.09403958
8.933285,55.775537431,124.96406885
9.60542,56.337982239,117.36351681
10.328125,56.828766025,109.83927987
11.105207,57.267199981,103.12678014
11.940755,57.66886961,96.513553729
12.83917,58.001389477,90.183075928
13.805181,58.297324107,84.615787511
14.843874,58.567701656,78.95916068
15.960717,58.797348258,73.848052458
17.161591,59.010212104,68.999639006
18.452818,59.194153871,64.493507091
19.841196,59.360240078,60.265284875
21.334035,59.493262169,56.209069962
22.939194,59.630175774,52.387219605
24.665124,59.730769798,48.853880665
26.520912,59.822403562,45.667315797
28.516328,59.917565472,42.44659603
30.661878,59.982742837,39.690752851
32.968858,60.044221606,36.88839562
35.449413,60.108116544,34.380500247
38.116604,60.16067941,32.040873568
40.984473,60.182552496,29.744832449
44.068118,60.22866818,27.857616784
47.383775,60.275110373,25.847127332
50.948899,60.302240663,24.186503701
54.782261,60.3207303,22.479485077
58.904043,60.342563112,20.948115717
63.335945,60.36986361,19.49196202
68.1013,60.393525493,18.022955079
73.225198,60.399151806,16.827730767
78.734614,60.423005421,15.58405202
84.658555,60.432685078,14.516973296
91.02821,60.436741527,13.456554382
97.877114,60.473949727,12.502789097
105.241324,60.46740992,11.696963745
113.159613,60.467822805,11.007633232
121.673669,60.457761341,10.254625532
130.828317,60.49937191,9.4231720825
140.671754,60.492031512,8.8604758306
151.255806,60.475896174,8.1489870108
162.636194,60.498741506,7.5123888725
174.872836,60.496523695,6.9816525493
188.030155,60.507036834,6.4614358711
202.177421,60.496216026,5.9621803135
217.389119,60.497793918,5.6305761362
233.745336,60.505157826,4.9997478852
251.332183,60.517588461,4.5784389151
270.242253,60.498481679,4.3819139258
290.575105,60.507224518,4.0521387324
312.437787,60.518099932,3.8565235887
335.945403,60.518334957,3.3973074856
361.221717,60.530565748,3.0568874842
388.399805,60.5209252,2.642766555
417.622754,60.51084705,2.5194868609
449.044419,60.515476362,2.1910396765
482.830229,60.518674521,2.0560725453
519.158062,60.506936187,1.7268409129
558.219178,60.520542803,1.5553351057
600.219227,60.52031428,1.3963842684
645.379332,60.509093451,1.152191066
693.937253,60.516817957,0.96218511836
746.148642,60.518834876,0.83298989736
802.288381,60.531703774,0.65254238824
862.652038,60.536727588,0.44491943851
927.557418,60.514419239,0.2308727115
997.346235,60.516895887,0.10317637475
1072.385919,60.538325159,-0.085686415982
1153.071539,60.515482297,-0.25497411361
1239.827893,60.519745143,-0.42517868742
1333.111739,60.515439764,-0.58123625051
1433.414201,60.515949834,-0.82508035525
1541.263354,60.529333012,-1.0839909895
1657.227009,60.524149195,-1.2530835773
1781.915693,60.512493858,-1.3840263397
1915.985873,60.531194392,-1.6560260463
2060.143406,60.514744045,-1.8665932673
2215.147258,60.509659068,-2.1617433608
2381.8135,60.52171282,-2.3114501887
2561.019601,60.518436268,-2.5324331972
2753.709054,60.52974605,-2.8661989614
2960.896335,60.518320038,-3.1545070054
3183.672253,60.559532639,-3.4103135494
3423.209687,60.531183271,-3.5437491935
3680.769761,60.503377392,-3.8663377189
3957.708488,60.546041309,-4.1773339303
4255.483905,60.540105144,-5.0174250822
4575.663752,60.508604348,-5.1769271708
4919.933722,60.501092896,-5.6234899628
5290.106341,60.506292438,-6.1697296105
5688.130508,60.493080561,-6.5656242998
6116.101754,60.506282542,-7.1195872799
6576.27328,60.5200153,-7.5966889816
7071.067812,60.533852335,-8.6347525392
7603.090363,60.52557733,-9.0744808335
8175.141946,60.499669791,-9.6787268177
8790.234319,60.498618454,-10.278985649
9451.605842,60.533048729,-11.239995616
10162.73853,60.512129496,-11.993645007
10927.376379,60.539537056,-12.896547389
11749.545084,60.523847987,-14.018986852
12633.573228,60.509011319,-14.920606775
13584.115076,60.491298225,-16.029365165
14606.175075,60.478267302,-17.110216728
15705.134205,60.487109503,-18.583491791
16886.778307,60.508678475,-20.131013748
18157.328544,60.520577033,-21.591958722
19523.474155,60.515776437,-23.41020985
20992.407676,60.482068986,-24.761056513
22571.862801,60.512778525,-26.838296898
24270.155104,60.493787999,-28.943360696
26096.225818,60.424184013,-31.056702989
28059.688906,60.472802783,-33.467081818
30170.881683,60.45516105,-35.85761424
32440.919233,60.418884427,-39.074504422
34881.752935,60.436668815,-41.989755109
37506.233381,60.439586468,-45.137819391
40328.178031,60.400144171,-48.616786859
43362.443964,60.382203484,-52.780323731
46625.006097,60.386927341,-56.989703354
50133.041286,60.317132435,-61.52898168
53905.018765,60.275751871,-66.546236331
57960.797381,60.202147642,-72.242200164
62321.730148,60.12973822,-78.512416419
67010.776664,59.986208607,-85.103545557
72052.623996,59.753928427,-92.681974977
77473.816648,59.551994982,-100.96564118
83302.896316,59.204711999,-109.70130148
89570.552153,58.697308981,-119.43140234
96309.782347,58.030236742,-129.71814698
103556.06785,57.137630531,-140.24778893
111347.55916,56.092048483,-150.74485508
119725.27722,54.860366241,-160.79938609
128733.32936,53.429684044,-170.77141259
138419.14148,51.912308535,-179.71413066
148833.70782,50.249422237,171.99047527
160031.85937,48.538925485,164.16357497
172072.55258,46.766586061,157.39031062
185019.17972,44.958511743,151.00781507
198939.90269,43.094319582,144.84853248
213908.01181,41.248639241,139.55760066
230002.31175,39.434017795,134.48094442
247307.53637,37.515624677,129.70438905
265914.79485,35.625973468,125.24111419
285922.05138,33.770286108,121.03229382
307434.6409,31.916588211,116.90102606
330565.82369,30.014363677,112.72502727
355437.38166,28.113545681,109.23812011
382180.2595,26.262261636,105.64002355
410935.25411,24.360163805,102.33238706
441853.75584,22.496051999,98.977255911
475098.54558,20.669573179,95.211277967
510844.65171,18.737610779,91.733560262
549280.27165,16.790859267,88.319195219
590607.76269,15.023364878,84.973756923
635044.70733,13.10648252,81.307078068
682825.05883,11.176855588,77.252482724
734200.37296,9.3851587306,74.361220578
789441.13237,7.4660523156,70.312627762
848838.17065,5.5804874645,66.541576848
912704.20354,3.7500347148,63.026644694
981375.47527,1.9281681967,57.453337993
1055213.5289,-0.39870280709,52.977410157
1134607.1098,-2.0479517388,48.785805033
1219974.2121,-3.9485528957,45.446178332
1311764.2798,-6.0010491181,35.436432265
1410460.5726,-8.0553895681,31.241459995
1516582.7104,-10.584994464,16.533023548
1630689.409,-11.706876382,18.45555225
1753381.4214,-13.364754241,15.746300159
1885304.7013,-15.229475623,18.345525177
2027153.803,-17.458855134,3.0889002302
2179675.5391,-19.3447692,-22.618973894
2343672.9116,-19.286409884,-22.349541027
2520009.3399,-24.058294459,-18.980718058
2709613.2066,-27.607887735,-9.8777735562
2913482.7452,-21.899340478,-35.482755922
3132691.2955,-26.222102782,-21.384129275
3368392.9548,-25.546244928,-62.017678499
3621828.6539,-28.183799473,-63.745882359
3894332.6905,-27.766790398,-64.945105086
4187339.7539,-36.869684366,-57.64301553
4502392.4785,-30.690940184,-104.44807006
4841149.5655,-30.802555091,-99.304176389
5205394.5159,-34.923096832,-59.019936246
5597045.0199,-27.111413922,-105.85812004
6018163.0535,-33.224542302,-56.97324982
6470965.7346,-37.782502042,-10.178670275
6957836.9955,-35.546071266,-54.261057109
7481340.1339,-40.674673595,-12.448837195
8044231.3086,-27.208579203,-177.65110992
8649474.0498,-27.45035197,-161.91180809
9300254.862,-30.028790803,-177.44555157
10000000.0,-32.600116444,-95.730425693
5.0,47.632247988,-161.76940864
5.376197,49.089631776,-171.49882217
5.780698,50.455217432,178.48751965
6.215634,51.574053587,169.33677051
6.683295,52.598105948,160.06497964
7.186141,53.587655687,150.72102965
7.726822,54.389029622,142.13571305
8.308183,55.117258308,133.42788012
8.933285,55.746283445,125.20259507
9.60542,56.327855331,117.57006486
10.328125,56.848942769,110.11357151
11.105207,57.284829321,103.11656115
11.940755,57.652563405,96.620175316
12.83917,57.997228598,90.404539445
13.805181,58.300393039,84.620678999
14.843874,58.57907318,78.991800571
15.960717,58.807903678,73.912676787
17.161591,59.014486078,69.012617847
18.452818,59.194433531,64.500351991
19.841196,59.35519808,60.132575062
21.334035,59.498093545,56.054741947
22.939194,59.618512497,52.337484394
24.665124,59.732500903,48.967581644
26.520912,59.815615507,45.519141218
28.516328,59.915282292,42.370349913
30.661878,59.979178619,39.542747445
32.968858,60.052675248,36.890016204
35.449413,60.108424476,34.436205706
38.116604,60.165469605,32.104837339
40.984473,60.208007871,29.773354173
44.068118,60.230395103,27.730191284
47.383775,60.291372849,25.790516747
50.948899,60.315911819,23.954041831
54.782261,60.333698985,22.157760073
58.904043,60.375638186,20.760678439
63.335945,60.386985559,19.320577203
68.1013,60.390666696,17.971808639
73.225198,60.404233924,16.754197202
78.734614,60.433541269,15.461748392
84.658555,60.408835475,14.357441175
91.02821,60.444674038,13.414421976
97.877114,60.461075043,12.326361078
105.241324,60.452748276,11.380615369
113.159613,60.473236212,10.548746148
121.673669,60.480928529,9.9589369799
130.828317,60.478388344,9.039570666
140.671754,60.495206791,8.4280197732
151.255806,60.486253196,7.7445053099
162.636194,60.504273857,7.094105665
174.872836,60.489170579,6.5580175242
188.030155,60.507999517,5.9432595288
202.177421,60.497738883,5.3361484329
217.389119,60.494364196,4.9350049359
233.745336,60.525804248,4.460530805
251.332183,60.494657091,4.0330644082
270.242253,60.511152543,3.7378321045
290.575105,60.520550435,3.1000135086
312.437787,60.494051554,2.9035537896
335.945403,60.503490225,2.5353032449
361.221717,60.53323004,2.1026737348
388.399805,60.517712823,1.8040981125
417.622754,60.517712991,1.3970658472
449.044419,60.510633711,1.142366658
482.830229,60.522913731,0.91616955236
519.158062,60.512035291,0.56380858509
558.219178,60.548864132,0.18605899232
600.219227,60.536754546,-0.18015412884
645.379332,60.524209661,-0.36330860211
693.937253,60.512712699,-0.67913285122
746.148642,60.521962238,-1.0625524265
802.288381,60.517247693,-1.4186832888
862.652038,60.516791682,-1.6812160622
927.557418,60.511873556,-2.0621212702
997.346235,60.515470394,-2.4598818726
1072.385919,60.521085738,-2.868156311
1153.071539,60.519889989,-3.0861557227
1239.827893,60.509697538,-3.6593728008
1333.111739,60.533089719,-3.9564894448
1433.414201,60.508399049,-4.4491900912
1541.263354,60.523940007,-4.8790160423
1657.227009,60.532695896,-5.3724108274
1781.915693,60.519227654,-5.9316438503
1915.985873,60.510863799,-6.5091199679
2060.143406,60.515019018,-7.0914545167
2215.147258,60.508623934,-7.6478268424
2381.8135,60.519565324,-8.3724736164
2561.019601,60.512850778,-9.12338437
2753.709054,60.50808068,-9.80439439
2960.896335,60.517304621,-10.558055182
3183.672253,60.492147983,-11.355793095
3423.209687,60.515592078,-12.366940622
3680.769761,60.510855876,-13.184030034
3957.708488,60.500577879,-14.438698397
4255.483905,60.511219145,-15.451973868
4575.663752,60.509322621,-16.793335162
4919.933722,60.473985767,-18.000457273
5290.106341,60.493106066,-19.380919811
5688.130508,60.490950959,-21.010192434
6116.101754,60.504310864,-22.561407006
6576.27328,60.470457525,-24.408270946
7071.067812,60.472193276,-26.23504848
7603.090363,60.465701329,-28.044865486
8175.141946,60.513345281,-30.269295567
8790.234319,60.467580051,-32.70131341
9451.605842,60.471706622,-34.933638479
10162.73853,60.449836763,-37.956528246
10927.376379,60.421074785,-40.842033429
11749.545084,60.417811017,-43.960123908
12633.573228,60.382768733,-47.508253193
13584.115076,60.367641218,-51.506611858
14606.175075,60.3532935,-55.349625448
15705.134205,60.321145082,-60.106589102
16886.778307,60.261452749,-64.755848298
18157.328544,60.175295561,-70.290173245
19523.474155,60.105920471,-76.32913767
20992.407676,59.929889706,-83.365712812
22571.862801,59.7724227,-90.352213825
24270.155104,59.507009013,-98.246852182
26096.225818,59.130259803,-107.08302463
28059.688906,58.640170157,-116.38164757
30170.881683,57.955856844,-126.28938824
32440.919233,57.117330853,-136.65188205
34881.752935,56.095478825,-146.54445582
37506.233381,54.864477384,-156.70245859
40328.178031,53.462105386,-166.17602087
43362.443964,51.931370615,-175.04220856
46625.006097,50.273460409,177.23217491
50133.041286,48.579418831,169.93358985
53905.018765,46.828271384,162.74947942
57960.797381,45.003777821,157.11576574
62321.730148,43.213994276,151.40016768
67010.776664,41.317960408,146.3533537
72052.623996,39.484405561,141.5959166
77473.816648,37.595953619,137.32102113
83302.896316,35.754351411,133.37798588
89570.552153,33.855930047,129.65415362
96309.782347,32.019389865,126.1863077
103556.06785,30.109042172,122.97122833
111347.55916,28.260335121,120.42141868
119725.27722,26.330288246,117.3813954
128733.32936,24.505782386,114.59325508
138419.14148,22.60411958,112.60162354
148833.70782,20.73464887,109.73555234
160031.85937,18.837315117,107.55015817
172072.55258,16.971645631,105.38679272
185019.17972,15.124943741,103.68235698
